createTime|dependencyTime|accountId|loanId|amount
1671333008432|1652185972093|4791548528545500989|4853473023421843800|1074404.18
1671333074711|1636656445507|4803089002590634352|4795489178219446536|26790804.19
1671334067543|1662815847780|200410183417989534|276408427129865727|16721293.17
1671334128272|1671060345392|4739194182877332097|4914834568344774908|80742352.59
1671334134652|1654191085404|4808437027148136731|4859946947886186706|44577.26
1671335351296|1666810255313|4798303927986564250|4901042294485949232|1290946.45
1671335971014|1669841412052|4780008054500370573|4910893918670821573|25422397.43
1671336092902|1671328930587|198158383604306399|304274449824221985|22748401.79
1671336142580|1628398544772|4769030530408646829|4776067404826412355|12531081.54
1671336155010|1656249766174|4753830881666277592|4866702347327247386|4300832.02
1671336360699|1647517375145|4774941504919580434|4838273374679473340|11686443.41
1671336728276|1617759884987|4704009810788486394|4741445982691002362|23131369.67
1671336798842|1662392310642|4754956781573117568|4886687070673702363|3492116.56
1671336939039|1664094194041|4796615078126300348|4892316570207918930|32127317.84
1671337220146|1662538408743|190558559233120330|275564002199736028|2254054.99
1671337607346|1670193688017|4812659151798811794|4912019818577667360|47959325.71
1671337656893|1670691608449|4814066526682352663|4913708668437923711|50682528.98
1671337669855|1663674103577|4796333603149591828|4890909195324366996|7600.57
1671338050485|1671207966741|195906583790622060|303711499870801200|10689889.37
1671338163713|1670619341568|200410183417988900|301741175033824402|1758554.98
1671338595504|1652752363018|4750453181945755997|4855443348258825008|19171557.94
1671339178523|1668749290103|70650219154382518|295830200522904233|312653.02
1671339380498|1670723797665|4805059327427622851|4913990143414641218|6744832.59
1671339775056|1669692124752|4796052128172867759|4910612443694104719|25671.24
1671339908951|1670818416829|4815755376542613803|4914271618391343331|461578.6
1671340011243|1658143025687|204350833091936439|261208778387488872|2359043.7
1671340414105|1639448405294|4771000855245623837|4812096201845377793|1346291.77
1671340504067|1671296491567|202943458208383697|303992974847508932|11585708.78
1671340567456|1661114595149|205195258022071359|270778927595653076|8541460.28
1671341058343|1660966079326|4780008054500373239|4882183471046336334|22297009.41
1671341070273|1661789521309|203224933185094797|273030727409337038|1218688.88
1671341665402|1668884655294|4794644753289320740|4907797693927001959|6434952.44
1671341730981|1656739478993|201817558301548362|256705178760123123|1968099.42
1671341842958|1666107676251|4664884789025716711|4898790494672266132|38799273.75
1671342040098|1657377151242|135670938774537027|258675503597093382|38086563.43
1671342197350|1631985175597|4787889353848270636|4764245455804570827|21011165.58
1671343354115|1670406563395|90071992547413753|301178225080404326|7305560.49
1671344159729|1664572538266|204350833091937127|282037926664077841|12830336.94
1671344930852|1671257494299|198721333557731753|303992974847513700|61027792.85
1671345600679|1653817859662|4743979257481406069|4858821047979349832|326514.11
1671345759597|1668905852791|4767341680548391241|4908079168903715114|962350.4
1671345807498|1670044967724|199002808534435031|300052325173560073|16893396.08
1671345832919|1662349947807|194217733930353633|275001052246311503|22164885.48
1671346103502|1670615789714|4787889353848261122|4913427193461212715|10319024.76
1671346497973|1654937734415|150026162586781366|250794204249195592|2175607.46
1671346605926|1669526791708|4791830003522224278|4910049493740693433|10601446.17
1671346714265|1659516642333|4802807527613929916|4877398396442251212|38540800.1
1671346790261|1670875744586|4744823682411534940|4914271618391347239|432657.7
1671347377873|1670550530170|203787883138517600|301741175033824910|29505544.68
1671347947127|1634544237790|4790985578592078062|4796052128172868979|8622482.73
1671347985599|1671341282682|4808999977101573308|4915960468251616569|47088866.95
1671348175557|1659132983613|4704572760741918475|4876272496535413197|29748249.5
1671348627698|1650887378588|4720053884460990909|4849250898771181877|53101867.91
1671348839938|1669921036733|4713017010043239733|4911175393647535490|625566.75
1671348916724|1662928950411|4638707616191620251|4888375920533968450|3523406.47
1671348920712|1670601773323|172825635700344786|301741175033824497|5742215.29
1671348987536|1654998460196|4814348001659076941|4862761697653303345|16491962.78
1671349456211|1669202404713|204069358115233383|297237575406457463|5201447.02
1671349584152|1671249833192|189432659326278695|303992974847512881|13852501.7
1671349642442|1668425230232|4802807527613924812|4906390319043445647|9941726.46
1671350661034|1670020731325|4796615078126290886|4911456868624237757|9923173.25
1671351172393|1663330992133|4815755376542619282|4889783295417519601|51405542.21
1671351490065|1667115678680|4743979257481404665|4902168194392790064|69092567.28
1671352068972|1660499854324|4725401909018497064|4880494621186066903|7164065.78
1671352203066|1668019154800|4815755376542623276|4904982944159897374|5132312.11
1671352337773|1670552862850|4815192426589208462|4913427193461221122|30589927.21
1671352510305|1668952576345|4812940626775517790|4908079168903715303|35056856.62
1671352624018|1658285154990|107523441103477159|261771728340914090|953703.3
1671352751294|1614512946761|4731031408552716159|4707387510509017104|2850073.3
1671352839370|1664729408895|4679802962791369883|4894286895044888521|531020.92
1671353408540|1659080704737|4774941504919574784|4875991021558697809|4033264.07
1671354088074|1669353171875|148900262679938849|297800525359875217|43788487.07
1671354108185|1616635276067|126100789566379093|83879543059778707|17424560.11
1671354121353|1657829511866|197313958674177075|260082878480650555|27931692.46
1671354959797|1668748852348|4732438783436263139|4907516218950289700|813190.13
1671355170663|1661458543711|186336434582458171|271904827502496146|299350.25
1671355327509|1666913155691|4815192426589202022|4901605244439369532|27262737.92
1671357112815|1667698083497|4811251776915251448|4904138519229764654|12747644.88
1671357770011|1667330442389|4808155552171426002|4902731144346206370|8053014.82
1671357843642|1670475246760|4704854235718626308|4913145718484507362|93560.14
1671358042115|1653700848808|204069358115226665|246853554575245958|31384.49
1671358159362|1670958302610|4798022453009845495|4914553093368055799|17450536.35
1671358356571|1627847629182|158188936911391205|162692536538760761|38219.74
1671358994151|1669526791708|4699506211161129113|4910049493740693433|6256981.9
1671359571794|1667214966689|4736097958133502559|4902449669369498394|9400383.7
1671359910408|1623919360247|149744687610073062|92605267337808383|252424.11
1671360497660|1654606393995|121878664915714994|249668304342352441|83690138.49
1671360527488|1650841403722|129197014310192559|237564880343794580|2029516.3
1671360529155|1670839885415|199284283511147978|302585599963957441|18698243.53
1671361460410|1643748957138|4805903752357750695|4826169950680913967|27701832.53
1671362261694|1615366271129|117938015241764945|121878664915714104|479830.84
1671362404690|1663386384593|4813222101752225684|4890064770394231601|21160764.73
1671362592856|1655806036096|4755238256549836910|4865294972443697825|36566496.5
1671362655077|1671296491567|202943458208383697|303992974847508932|9220147.64
1671362684975|1624775362049|4672766088373616574|4764245455804573467|985739.16
1671362751041|1669251627238|199284283511151815|297519050383167888|61807999.8
1671362800926|1671012240009|4816881276449467154|4914834568344771158|29470262.39
1671364409416|1671116931774|4797178028079711067|4915116043321475595|46202874.73
1671364722513|1662137476867|200410183417990737|274156627316181259|3497655.26
1671365827630|1668911808353|4773252655059319534|4908079168903717946|15676041.54
1671365833544|1660139195732|123848989752692317|267682702851836179|5471877.32
1671365906942|1668519533433|4790422628638662433|4906671794020160235|5898559.56
1671365916287|1663332153901|4797178028079720074|4889783295417522012|20151186.58
1671366352990|1638712787034|4809562927054980376|4790704103615365934|2535485.54
1671366413585|1669554107544|4817162751426170287|4910049493740685415|50859526.01
1671366849304|1635351176397|187180859512591790|176484810397584731|4701719.14
1671366918448|1659479115777|4724276009111664592|4877398396442255954|6389719.0
1671367005067|1654822038518|139893063425198550|250512729272485418|351929.96
1671367497479|1667055457260|4795489178219456219|4901886719416080267|4839338.14
1671367572975|1669932883856|4796896553103009280|4911175393647531786|10628185.61
1671368089847|1634898468505|4782541329290768755|4797178028079717971|20967441.69
1671368203614|1633328760129|178455135234560521|180425460071533364|45014119.09
1671368251032|1671077074913|153966812260737432|303430024894092377|10570649.11
1671368281449|1663053156195|4814910951612492309|4888938870487390643|10532.58
1671368961225|1645793120940|4766497255618248874|4832643875145253001|6290155.41
1671369118554|1664771146563|4803089002590636412|4894568370021598671|416608.12
1671369568594|1665987498965|4802244577660504684|4898509019695548004|37963234.13
1671369590144|1671359950194|4710483735252832028|4915960468251609411|7075334.33
1671369972186|1660795270451|60235645016085951|269934502665522528|61711829.47
1671370482340|1641918047478|4781415429383924371|4820258976169990675|5369895.95
1671370647265|1670993319151|204632308068655359|303148549917381620|5284655.67
1671370796239|1659261747518|60235645016083174|264867953084729072|5803470.93
1671370827083|1652820002450|4758897431247074483|4855724823235534940|4648112.05
1671371180898|1667571642741|4813222101752233977|4903575569276348223|9984862.55
1671371262562|1667583862400|4814910951612495766|4903575569276346924|21969510.95
1671371660864|1666920689473|4780852479430500376|4901605244439368575|17237760.56
1671371939393|1670986213358|163818436445602824|303148549917377139|9651223.83
1671371943400|1669361429866|107804916080181283|297800525359874067|13456832.13
1671371981137|1654166660285|194499208907070158|248260929458802788|48533125.57
1671372246546|1659194348203|202661983231680644|264586478108021666|12326291.82
1671372393620|1667566119121|4815473901565917873|4903575569276347415|3988395.61
1671372553882|1646169009349|201817558301543929|222365231601420508|264734.13
1671372582608|1657321479528|115967690404791789|258675503597093819|14096841.09
1671372919212|1669974717942|4767904630501805655|4911456868624238808|4185175.85
1671373551248|1669161979879|200691658394705562|297237575406457493|811962.4
1671373998402|1671194054338|4801681627707083482|4915397518298187429|39085499.99
1671374156709|1660213510881|4719209459530870270|4879650196255939609|7721022.41
1671374853759|1659962263622|4805059327427613685|4878805771325803558|62325569.54
1671374870871|1668692578044|4778600679616806948|4907234743973576729|57117093.39
1671375061709|1656469224305|4666010688932554359|4867546772257380170|31697756.19
1671375658095|1669359522473|191121509186543002|297800525359878660|30340104.03
1671375722507|1644820076287|4815192426589198452|4829547650401439502|6796134.06
1671375923833|1665210825429|162692536538763797|284289726477765439|9183046.37
1671376265260|1612615680126|4682617712558481812|4724838959065076879|13920825.31
1671377399163|1640915979679|4816881276449465332|4771282330222335469|23613.35
1671377499823|1633701733341|4782541329290763565|4793237378405765576|36302584.54
1671378645514|1658167762099|4814629476635784692|4872894796814885160|53516338.96
1671378737654|1635492298453|4799148352916699600|4767341680548389766|11815122.77
1671379112911|1670969724065|4816881276449467624|4914553093368060790|29976830.94
1671379322125|1664812634997|4765934305664828818|4894568370021598060|9926988.34
1671379331426|1652544762072|4763963980827854810|4854598923328685258|4164504.77
1671379939247|1661912907514|4808718502124853453|4885279695790149435|1659104.77
1671379992500|1664909666445|4753830881666279385|4894849844998314071|57706834.3
1671380074859|1641749512691|4776630354779839917|4819696026216567300|5612375.69
1671380642750|1668423886531|197032483697467704|294704300616061977|25810253.97
1671381076122|1670225519189|4721742734321255316|4912301293554369076|5935512.22
1671381248328|1660394821532|4707668985485735572|4880213146209362294|45690989.87
1671381381115|1667978815432|4813503576728931207|4904982944159893285|1787495.2
1671381623448|1670008639886|184366109745481388|299770850196849726|16735862.05
1671383048005|1666412171928|171136785840086513|288230376151716392|80744880.24
1671383142703|1667755403680|4803089002590639621|4904138519229762951|19494640.3
1671383159959|1647391166866|4785356079057880167|4837991899702766104|9336653.28
1671383289582|1671367047016|4756927106410098199|4915960468251614241|16506117.49
1671383379396|1640954097881|205195258022074106|154529762214153763|43144628.08
1671383628961|1637674244714|4753549406689568617|4806185227334457347|3824316.15
1671383991262|1671279292309|4804777852450908315|4915678993274902735|278136.95
1671384391195|1655806418078|166351711236000013|253608954016302513|761843.08
1671384480820|1650056515989|4816036851519339657|4846717623980795161|1280862.6
1671384535071|1668676656265|4790141153661957321|4907234743973585002|61509800.41
1671384681354|1670637221873|203787883138517405|302022650010535424|18103184.97
1671384816416|1670434233469|4801118677753666415|4912864243507794120|16830080.61
1671385026434|1671128261128|4802244577660510719|4915116043321480417|162294.13
1671385720703|1658212211043|203787883138521524|261490253364203442|17971596.02
1671385926893|1669474221893|4781415429383913743|4909768018763972811|18563031.5
1671385965374|1659893160770|4812096201845384996|4878524296349095879|2629352.39
1671387112699|1668698046315|100486566685708170|295548725546191287|66849.3
1671387756772|1660081942928|4656722014701106153|4879368721279229914|6049208.6
1671387805610|1637905965324|4807029652264592400|4795489178219451900|23531644.95
1671387874149|1664979831442|4815755376542617513|4895131319975020945|18573414.95
1671387950010|1671220390284|4808999977101564535|4915397518298189884|55948181.07
1671388501680|1668962657038|4799429827893402031|4908079168903712705|8711168.47
1671388606523|1670119834593|4723150109204813918|4912019818577661701|24377690.67
1671389354833|1671278136790|202661983231672524|303992974847508588|15321.45
1671389971086|1663449975785|4794081803335896647|4890064770394228940|1475933.63
1671390149665|1660868957749|4800555727800248291|4881901996069623904|38918236.8
1671390606159|1663822290557|204350833091942599|279786126850395941|1699988.79
1671390773388|1667748797005|4780008054500376109|4904138519229769253|21658357.65
1671390944066|1665735195876|197595433650882608|285978576338027823|20571904.63
1671391156878|1669366281512|4808718502124853299|4909486543787265770|38210358.42
1671391517042|1642127778039|204632308068648093|209135907696018134|37131678.22
1671391780481|1656719801249|4776348879803135758|4868391197187514832|58.69
1671393157288|1636814066519|4803370477567347174|4660662664375043605|1778823.58
1671393592395|1652730588775|4731312883529418535|4855443348258817117|4729470.67
1671394055535|1659015428040|4766215780641541063|4875709546581985104|1534716.33
1671394457248|1663626478607|4755801206503256231|4890909195324366295|21008824.74
1671394773893|1642964124690|187462334489298787|211950657463125164|249274.78
1671394789785|1667102513920|201254608348124092|290482175965400128|1868463.49
1671394793109|1669831726827|199847233464573633|299207900243432108|36099680.37
1671394964011|1636638627325|191121509186537402|124130464729400541|1287186.57
1671394975223|1669936961565|204913783045360125|299770850196850250|48350639.93
1671395419707|1613627908074|53761720551739627|116249165381503623|42681933.26
1671395548195|1669124134430|4783104279244185454|4908642118857134875|13532022.26
1671395814814|1671168266817|4808999977101563940|4915397518298189538|4263876.66
1671395874206|1670936289150|4808718502124854146|4914553093368058079|522624.54
1671395962068|1669838062819|4785356079057866708|4910893918670817714|3601196.11
1671396192077|1615062106075|4732720258412975487|4702883910881643810|563648.64
1671396413873|1670668451985|4816599801472752627|4913708668437926166|5008040.19
1671396868983|1666672355305|172544160723638316|289074801081847501|836959.19
1671396904319|1647138990876|4816599801472753808|4837147474772628437|19718628.27
1671397133669|1650569537125|4799429827893402116|4848406473841053693|566020.84
1671397214325|1665689522184|168322036072974408|285697101361317196|13228158.99
1671397735881|1671316557693|199565758487862019|303992974847512717|91553724.44
1671397756373|1670290183105|4806185227334466916|4912582768531088806|2124942.02
1671398411816|1656849791652|200410183417994944|256986653736833710|40684916.42
1671398531575|1670363199342|4814066526682352663|4912582768531081088|902946.98
1671399181159|1668062210453|145522562959414345|293578400709217415|27477512.14
1671399428259|1640508275542|4815473901565916778|4751860556829303131|3534803.24
1671399435283|1659232070906|4651655465120317563|4876553971512125346|1536245.71
1671399517668|1668148572976|183803159792066091|293859875685929558|6628689.77
1671399628393|1670314406942|200691658394703847|300896750103695014|17471516.12
1671399806342|1667495072162|86694292826884542|291608075872241174|16117229.08
1671399925074|1663986427733|4809281452078285331|4892035095231211713|28442654.72
1671399981830|1650939370961|4795207703242741358|4849532373747895760|17188981.59
1671400042764|1630321926840|4738631232923902979|4782259854314051062|54974075.9
1671400063401|1671373143734|4686276887255720558|4915960468251612453|194814.85
1671401318653|1655053203875|4720335359437701557|4862761697653293359|262386.81
1671402149776|1651395119981|187743809466010468|239253730204059454|15536252.98
1671402305901|1670191307352|4746794007248505136|4912019818577659298|988050.41
1671402306397|1623315655505|4645463015632677345|4759460381200488846|495645.08
1671402428791|1670597783557|4810970301938537551|4913427193461214307|7136272.65
1671402444964|1648278655205|4816036851519324306|4840806649469862010|90907.36
1671402495106|1671359950194|4710483735252832028|4915960468251609411|4071306.32
1671402778881|1667811740512|4811814726868674051|4904419994206476044|26168575.43
1671402909344|1666103906691|4801118677753667494|4898790494672261947|12345135.0
1671403118358|1666560531268|4813785051705641840|4900197869555812114|4087821.65
1671403122217|1643074936332|4803651952544059496|4823918150867225091|12016060.31
1671403134558|1666661487212|162129586585339787|289074801081844937|2344043.64
1671403984772|1640686500111|4716394709763755057|4816036851519326089|10379673.41
1671404113721|1638285616927|4807311127241298559|4808437027148139305|2901495.66
1671404217667|1662657132925|4736379433110224210|4887531495603840410|26040093.96
1671404813307|1669526791708|4796333603149594776|4910049493740693433|712743.42
1671404875688|1637747774512|4806466702311168280|4796896553103003485|11541378.62
1671404893848|1639393185347|200128708441285216|200128708441281742|20737.03
1671405242768|1658093755120|180143985094827976|261208778387493687|4135943.48
1671405558598|1670446938367|4782822804267481642|4912864243507798976|10358243.83
1671405751579|1643462750962|4712454060089817298|4825044050774074083|1828148.27
1671405994125|1670524963567|4815755376542624749|4913145718484507348|11720212.59
1671406055742|1670613469181|4742571882597846284|4913427193461213184|25343049.22
1671406178029|1660992462116|4731312883529426355|4882183471046334165|13491323.4
1671406188160|1651294495845|4714424384926780773|4850658273654736950|5954512.59
1671406306571|1633244292596|180143985094827976|146366987889546038|77757.41
1671406344573|1664580577006|46443371157264289|282319401640791681|27288973.84
1671406369655|1670976484045|4713861434973368727|4914834568344772200|13596971.63
1671406750314|1668382795726|4633078116657414709|4906390319043455194|18135364.92
1671406970532|1657733260514|4788170828824981201|4871487421931330704|267556.24
1671409160597|1670136707404|164944336352444993|300333800150270313|5581637.8
1671409335506|1661005779347|175358910490741828|270497452618942423|5496430.78
1671409367479|1660550115462|4794644753289327713|4880776096162783271|19796720.23
1671409382843|1671291664167|4784230179151023291|4915678993274898399|74897714.47
1671410536974|1665139317958|4814629476635777322|4895694269928443755|62718303.33
1671410654400|1667712283011|4781696904360639503|4904138519229768917|36554429.91
1671410891708|1670790547018|4708513410415868886|4913990143414641842|4880627.21
1671410957715|1671257494299|204069358115234216|303992974847513700|25402569.46
1671411137522|1670851662698|4798585402963272646|4914271618391348693|2890352.72
1671411600528|1635193762383|4725964858971914340|4798303927986552925|49030278.4
1671411670497|1652163829581|4815473901565907781|4853473023421844393|268452.88
1671411829906|1668941142354|4816881276449459615|4908079168903710810|347441.84
1671411962720|1648383644964|4790141153661957862|4841088124446581175|35243.33
1671412840634|1669163312504|4780571004453783079|4908923593833841598|15944465.38
1671412926899|1670936289150|4808718502124854146|4914553093368058079|6661514.95
1671413045215|1655441147682|4750453181945755997|4864169072536855345|54010975.41
1671413062605|1671388260497|68116944363982824|304274449824221696|4423300.54
1671413750046|1669087137812|117375065288347144|296956100429744352|4033411.56
1671413862376|1657330510825|4785919029011284669|4870361522024481202|31806132.44
1671413982581|1638387757614|4808718502124848154|4715268809856909955|52870175.29
1671414011444|1651883438887|4813785051705654104|4852628598491718764|50640972.42
1671414057203|1670827003099|4813503576728939619|4914271618391350045|5190533.61
1671414352747|1671300620465|4814910951612498076|4915678993274906554|12283834.76
1671414763911|1632813438608|4744542207434830560|4790422628638662456|3246715.78
1671414834912|1656349476819|90353467524123561|255297803876566898|20656933.12
1671414894004|1642275387801|175640385467456843|209698857649443296|24773276.13
1671415569560|1658120685622|4739475657854027433|4872894796814877708|9304818.1
1671415616549|1640621327420|204350833091942599|171136785840082723|27402609.4
1671415754058|1671231314155|4796896553103011482|4915397518298193007|6723824.41
1671415841518|1660895619619|4798866877939977564|4881901996069619756|12770584.1
1671415880664|1669923497258|4689373111999540068|4911175393647532666|252018.5
1671416137927|1647703225704|4816318326496045138|4838836324632893591|1783267.23
1671416388150|1647224744505|4801118677753669977|4837428949749340473|31614435.45
1671416505725|1668948554242|4789296728731823660|4908079168903715884|2643587.29
1671416723790|1654964930996|4783667229197610410|4862480222676589548|1619442.14
1671416969440|1671234734607|4732157308459563376|4915678993274905407|13211268.18
1671416986151|1668570817711|201536083324831391|295267250569479217|2131821.99
1671417085782|1624567395523|4763682505851147688|4760867756084038982|5854317.97
1671417248990|1643726063035|4781978379337340835|4825888475704200855|5394696.06
1671417577750|1659011889787|184929059698903455|264023528154596865|46284663.92
1671417776253|1661240134416|4803651952544063473|4883027895976465261|957728.65
1671417810459|1667767932336|4744823682411531697|4904138519229761640|20741354.27
1671417938622|1670810007176|177329235327716638|302585599963957340|48421630.71
1671417947367|1636276234475|4801681627707094484|4723431584181526786|16226838.85
1671418185357|1669215479160|4781978379337340835|4908923593833844374|8824728.22
1671418367790|1670799910642|200410183417992187|302304124987247711|2001.17
1671419041258|1671237521085|4789578203708525883|4915678993274898456|29556525.85
1671419304720|1636301549445|4801963102683805905|4771563805199049439|18486335.39
1671419322441|1669773428042|126100789566381332|299207900243431883|7562533.36
1671419586966|1630343557529|4782541329290763367|4712172585113096546|66692.64
1671420295722|1661769107893|4816318326496048624|4884716745836732706|3993549.88
1671420636042|1649225407005|4815192426589195034|4843902874213680846|38939082.63
1671420654080|1656686111580|4689936061952965566|4868109722210804894|14405155.48
1671421451687|1631768304194|129197014310191496|175358910490738939|295926.02
1671421882857|1639738037406|4803651952544059310|4812940626775509398|8426929.09
1671422257966|1664918590265|4759178906223788590|4894849844998318294|6213815.51
1671422315861|1670613469181|4742571882597846284|4913427193461213184|14902597.11
1671422911885|1647862115612|185773484629035813|227713256158922522|262.08
1671423798696|1654081951996|192810359046807694|247979454482092963|29593764.2
1671423997469|1647575052143|4814629476635786070|4838554849656185961|857470.83
1671424483568|1670868159314|4808155552171426640|4914271618391343619|2089006.25
1671425273755|1669218849659|149744687610070032|297237575406453368|7283516.95
1671425508625|1669114722486|4789296728731822132|4908642118857136269|2371581.46
1671425629088|1653436506320|4815755376542621242|4857695148072505958|2994052.3
1671425778547|1664232944739|4681210337674929893|4892879520161339281|2114189.0
1671425842418|1647866862485|4805340802404328761|4839399274586314386|22513441.4
1671425931777|1646560028496|4723150109204811601|4835177149935651173|13177091.31
1671426044395|1659551832365|201817558301545530|265712378014862462|41902122.31
1671426072144|1665610108014|4816881276449457290|4897101644811993810|3846740.38
1671426422590|1665496378716|204350833091944533|285134151407899526|28272890.67
1671426682676|1670057530960|4775785929849701819|4911738343600948106|12718296.62
1671426805202|1619206114227|134545038867694124|95982967058334050|3605.36
1671426895494|1671388260497|68116944363982824|304274449824221696|6782402.03
1671427654531|1671091342074|4799148352916692008|4915116043321479487|24654608.53
1671427674825|1670847130905|204913783045365304|302585599963959902|3327364.77
1671428160441|1653866836505|4717802084647317443|4859102522956062004|8180146.53
1671428224595|1610009774405|78531518502276019|104708691336365939|54309310.67
1671428558564|1671392117205|177610710304425278|304274449824219980|3309477.39
1671428796025|1669831726827|199847233464573633|299207900243432108|10776340.85
1671429290788|1669173915411|4791830003522220231|4908923593833848303|383699.83
1671429408160|1670127125942|150026162586781263|300333800150270973|15679459.81
1671429696670|1649830595987|4755801206503251116|4845873199050658177|36580257.77
1671430452838|1661895344769|201536083324837656|273593677362762463|73168234.03
1671430834264|1671372453676|4808718502124853602|4915960468251611027|13271881.97
1671432018991|1667628517958|4813785051705639359|4903857044253049142|11766347.42
1671432080677|1656214272639|4815755376542619282|4866702347327245808|944097.19
1671432120671|1668280881022|4816881276449471402|4905827369090032785|391358.31
1671432476488|1669748326156|106679016173342629|298926425266719175|20078148.25
1671432867929|1642831180083|194780683883774653|211387707509703093|41127567.2
1671432974947|1669999288323|203224933185098390|299770850196851601|58792852.5
1671433573194|1671116931774|4797178028079711067|4915116043321475595|18153379.66
1671433678150|1665446681316|4777193304733265160|4896820169835289483|39752824.47
1671433798747|1668575149135|4767623155525102305|4906953268996872757|13364855.58
1671434097814|1668292272749|182958734861930730|294141350662638213|16292058.25
1671434519577|1663851003781|157625986957974185|279786126850396232|2001418.11
1671435275286|1644445608301|4772971180082597870|4828421750494595518|30898055.56
1671435450183|1671300620465|4801400152730386587|4915678993274906554|27389225.46
1671435455448|1641559862956|4742571882597854526|4818851601286437806|1368860.18
1671436066043|1666754945454|203787883138517764|289356276058556166|10001373.34
1671436254156|1617408079066|97671816918600968|128634064356771914|339171.86
1671437313872|1649613620295|4773815605012730724|4845028774120524725|8084007.59
1671438155118|1670868159314|4808155552171426640|4914271618391343619|7509795.78
1671438309605|1651417893738|4799148352916698221|4850939748631453745|818780.96
1671438422394|1671030292628|4759178906223781802|4914834568344770610|2354760.66
1671438639609|1651227629964|4772126755152475065|4850376798678032307|2440848.86
1671438894505|1670214179335|4813503576728938199|4912301293554374535|78280165.71
1671439173706|1621158508260|140737488355335790|112027040730845820|14764691.44
1671439490788|1667047651934|110056715893873015|290200700988690307|10589432.48
1671439946668|1630174623507|4781978379337351375|4753830881666279394|1138788.37
1671440887606|1645318146132|4789859678685240404|4831236500261704017|116473.87
1671441109502|1669801236817|204913783045361880|299207900243430011|33611237.71
1671441120014|1670553324585|148618787703226749|301741175033823471|484532.51
1671441655599|1668487942346|4804214902497482285|4906671794020158874|2536125.17
1671442137850|1652477854569|4810407351985113674|4854598923328685659|60446366.92
1671442235482|1629795123760|4742571882597849443|4780571004453785493|9103558.35
1671442282494|1664789069979|75435293758457599|282882351594210421|4425198.25
1671442392507|1668570817711|201536083324831391|295267250569479217|1240497.6
1671442782951|1662198457511|4801118677753660178|4886124120720277978|27456418.2
1671444361361|1657603583640|4775222979896293830|4871205946954621825|37501200.69
1671444396943|1635748959753|180988410024957173|188306759419432177|4266937.46
1671444414999|1669867494235|4799992777846817880|4911175393647526575|6121981.51
1671444632625|1648602611019|4744260732458110190|4841932549376706546|800404.21
1671444821881|1666443105428|3659174697246172|288230376151716385|17081351.01
1671444828432|1653976368866|204913783045360211|247697979505378953|35452120.07
1671444914943|1647663013836|4812940626775517790|4838836324632893926|25350746.38
1671445200608|1635509150611|4798303927986554342|4799148352916685727|42761775.57
1671445281238|1671316557693|199565758487862019|303992974847512717|21987306.86
1671445371338|1670119834593|4779163629570234463|4912019818577661701|15854722.07
1671445536391|1670363199342|4814066526682352663|4912582768531081088|22630675.06
1671445759401|1662628048409|4801400152730377139|4887531495603835135|2960902.34
1671445829063|1654081951996|176484810397589648|247979454482092963|18195289.85
1671446088054|1660497871470|4791267053568791252|4880494621186067297|18533860.94
1671446089482|1623209241578|4759178906223784482|4756082681479962316|44090031.85
1671446091132|1671030292628|4797459503056431019|4914834568344770610|5486981.88
1671446213161|1669536927509|4651936940097025154|4910049493740691510|894940.44
1671446488148|1667750218004|4814066526682353719|4904138519229762011|24335740.27
1671446674781|1671021000385|4772126755152475065|4914834568344772532|214.14
1671446718787|1671343201657|4799992777846822595|4915960468251610637|3510347.97
1671447249141|1657570014320|4763401030874447349|4870924471977911806|41002189.14
1671447449784|1645994739426|183803159792059153|221802281647997419|1408883.75
1671448290250|1662913764641|4809562927054982699|4888375920533964986|35434413.39
1671449290895|1671052469687|4815473901565915749|4914834568344772344|11519004.75
1671449351082|1617263275409|62205969853058780|128071114403350876|7265593.3
1671449705746|1671194054338|4809844402031692505|4915397518298187429|9648921.37
1671450054283|1669968044225|196188058767330864|299770850196850934|3376200.65
1671450362194|1667131509616|4724557484088366499|4902168194392788289|13457199.23
1671450508649|1657325945653|140174538401908170|258675503597093794|20321335.12
1671450816193|1664758917824|4772971180082594903|4894568370021597866|43216082.43
1671451006968|1670724361546|4798303927986569086|4913990143414642419|14970924.08
1671451070225|1628857053892|154248287237442379|165788761282578229|4942342.66
1671451374523|1644441508356|4799992777846820115|4828421750494595076|27603777.68
1671451664015|1659008457746|4747075482225228661|4875709546581992571|5678721.39
1671451804156|1669720622662|109212290963741105|298926425266720688|3174381.34
1671452130380|1651993807441|4816599801472747473|4852910073468421312|137022.28
1671452639350|1667360109090|4807029652264595399|4903012619322924345|1016277.6
1671452732001|1662852247728|166070236259290895|276689902106577260|16769932.54
1671452795619|1641157703766|4795489178219452507|4817725701379591938|9876462.1
1671453340206|1669367372917|174233010583903578|297800525359878637|13842399.01
1671453380687|1646840367468|199002808534437627|224335556438395239|3784247.4
1671454218463|1641650122786|70087269200960095|207447057835757586|7905810.33
1671454709423|1671091342074|4747919907155352617|4915116043321479487|9562466.8
1671455769843|1667767767636|180988410024952344|292452500802371926|22870103.97
1671455803902|1667197802460|192528884070092705|290763650942110145|4292600.82
1671456252424|1659782490090|199565758487856676|266556802944992226|8936798.42
1671456343534|1636272984787|189995609279700014|184929059698905397|17664995.12
1671457042375|1649517236108|4750453181945745537|4844747299143813659|4415152.35
