createTime|dependencyTime|account|loanId|amount
1671129679409|1669091694386|202099033278252024|296956100429742690|9562173.6
1671130390021|1654807419753|4799711302870118242|4862198747699879152|5316841.09
1671130399993|1667619154199|4785637554034573474|4903857044253048960|56288753.38
1671130718904|1656807227295|4799429827893411906|4868672672164226920|5081500.09
1671132342072|1670234541301|195343633837203457|300615275126985553|63231776.58
1671132362046|1625059673097|4696972936370731668|4765371355711415292|59103216.24
1671132402052|1668526658913|4765371355711421322|4906671794020164740|123.2
1671132876465|1633275211255|4792111478498924924|4773534130036019114|24689282.5
1671133328988|1638285827294|4808437027148136731|4807311127241294035|130047.26
1671133533943|1643064553977|200410183417988278|212232132439835375|31868167.69
1671133610349|1670197069463|4789296728731817538|4912301293554372005|3996255.51
1671134012720|1633915071814|182395784908512409|177047760351007093|2757463.14
1671134196356|1650527433020|4806466702311174617|4848124998864346775|997842.31
1671134227053|1621637706210|4754112356642984907|4747075482225216530|19866689.92
1671136030789|1658167762099|4814629476635784692|4872894796814885160|25327086.74
1671136326772|1670290397327|4815755376542621242|4912582768531083876|16945699.7
1671136631932|1643527963833|4815755376542625757|4825325525750783305|56624.15
1671136681559|1658284291499|4704854235718624142|4873457746768303529|13678922.44
1671136771574|1670547931681|4713017010043228845|4913427193461214025|134819.9
1671136842137|1659916184312|4704009810788496807|4878805771325808870|17668857.57
1671136946234|1666883244813|4804214902497480521|4901323769462655327|16278512.53
1671137093293|1669980884261|4796896553103004529|4911456868624239555|15483964.9
1671138251393|1670744556666|4749890231992330242|4913990143414638704|335556.51
1671138884908|1669975775353|4773534130036020840|4911456868624240076|399570.56
1671140547295|1670734222957|4799992777846830097|4913990143414640630|11090.6
1671141173912|1635596115908|187743809466016321|137641263611516085|9127526.79
1671141208410|1669259623762|4809844402031705823|4909205068810561180|2713172.04
1671141933398|1663749641600|4801118677753671782|4891190670301076900|4545526.37
1671142039797|1670157613433|4813785051705640140|4912019818577658618|25220852.49
1671143624924|1669662704206|4808718502124862519|4910330968717403377|1730799.39
1671144065401|1655270682987|205195258022069417|251920104156037865|17777130.97
1671144099916|1653032959906|4722587159251390696|4856287773188950608|12406.33
1671144143429|1640418321959|139611588448489884|203506408161807099|6975539.11
1671144413087|1661410155577|190558559233117243|271904827502495696|30923892.47
1671144784785|1637620181800|4723150109204816213|4806185227334456413|32283794.4
1671145183058|1670547931681|4753830881666273964|4913427193461214025|2030866.87
1671145870113|1669919186033|4725401909018504768|4911175393647533109|37433683.81
1671146226860|1645409375137|4724276009111661041|4831517975238416793|7031429.12
1671146694242|1642199988807|4807311127241294748|4821103401100116536|4023577.85
1671147800548|1660446286377|4814910951612482516|4880494621186064995|12380045.09
1671147910361|1669775543638|198721333557726141|299207900243429248|103832.06
1671148012359|1666582802487|4802244577660516017|4900479344532529552|25118660.31
1671148109645|1667720635204|4749608757015620559|4904138519229766336|15403.33
1671149065098|1668289738830|178455135234562400|294141350662639480|7546182.98
1671149258279|1639198208529|90353467524123561|199565758487857007|1588165.78
1671149370717|1636120824215|189432659326279635|149463212633363264|2920144.68
1671149861180|1642561463778|4761712181014170124|4822229301006960179|5460850.43
1671150326589|1609661235047|4715268809856922770|4668543963722948677|2591346.64
1671150895865|1652560179540|4797178028079716322|4854880398305398458|1577443.6
1671151170807|1665689798835|4702039485951523707|4897383119788713086|9468696.49
1671151177780|1647875316414|175358910490740236|227713256158921681|40696041.37
1671151252082|1656353068995|177610710304426313|255297803876566488|34229668.67
1671151360244|1667050455893|156781562027836318|290200700988686889|7798209.09
1671151614424|1667633354025|205195258022071088|292171025825662755|9247076.31
1671151774772|1663107966274|4807874077194724876|4889220345464100623|3126585.98
1671151919596|1662622617942|4812659151798798475|4887531495603832113|20364747.26
1671151926682|1652950999666|137078313658092575|244320279784851394|63513.58
1671152415609|1639254430638|4772689705105886765|4811533251891955900|3998618.42
1671153176414|1668779946781|4766497255618252167|4907516218950289486|12448232.04
1671153441566|1669429406005|4715268809856925916|4909768018763982833|10840683.19
1671154225428|1630820370843|172262685746923796|117375065288345018|3231022.89
1671154305270|1604892856877|87820192733732452|31806672368308849|17032875.14
1671154664727|1668789307501|4815755376542619282|4907516218950290927|858070.5
1671154708516|1670993319151|204913783045366017|303148549917381620|24011396.81
1671154796013|1642840371051|202661983231674438|211387707509704006|10564430.72
1671154936609|1668860924249|4806466702311178266|4907797693927008079|6002332.39
1671155433220|1645192391435|4749608757015621973|4830673550308286019|10392573.58
1671155586634|1653787667901|204350833091937258|247135029551956570|2287971.36
1671155677357|1662677592842|4761149231060754739|4887812970580546636|285016.99
1671156338449|1671060345392|4739194182877332097|4914834568344774908|9472489.7
1671156340973|1671014943147|4740320082784160095|4914834568344765883|12496024.88
1671156505637|1644940649569|4738912707900610747|4829829125378150194|482882.85
1671156726934|1669242109209|4809281452078285809|4908923593833851359|228221.35
1671156832435|1670497055421|4808437027148146838|4913145718484506830|321886.58
1671157158963|1657122928176|188306759419436505|257831078666965535|1054408.1
1671157680931|1651771437514|4705698660648748004|4852065648538288750|18211874.03
1671157911703|1670197509394|158188936911393854|300615275126983808|38833517.48
1671158068279|1659540111051|4772408230129173908|4877398396442248045|7977166.57
1671158220654|1663799168690|4805622277381030792|4891472145277780525|6132180.54
1671158696370|1656700887987|175077435514031992|256423703783410095|15631088.29
1671159204731|1631632646005|4782259854314046366|4786763453941416506|6290798.77
1671159219025|1651414586530|4792955903429057117|4850939748631449638|12127.87
1671159273909|1670442273243|190840034209825768|301178225080402515|177917.35
1671159471874|1669696429938|186054959605747327|298926425266719016|18666078.97
1671159687445|1659149138703|4786481978964714820|4876272496535410326|387977.65
1671160232608|1664859207114|4742571882597846284|4894849844998309889|10309158.33
1671161323339|1639299416126|4711609635159680699|4811533251891959673|11819574.47
1671161540131|1667852903215|4810688826961837794|4904419994206480029|14960554.42
1671161595316|1658874587361|4772689705105899773|4875428071605282822|48739908.32
1671161667816|1665043071514|4702602435904931425|4895412794951730126|7434978.48
1671161930456|1664648136271|171699735793506428|282319401640791793|4009744.47
1671162105422|1669493125169|204069358115232395|298082000336588847|3001475.14
1671162368043|1632039534887|4787889353848263918|4779163629570231487|6560.56
1671162400714|1641723059161|180425460071534430|207728532812466592|743862.56
1671162480948|1629209534141|167196136166133443|162974011515472207|2588041.07
1671162715326|1669602489032|4814348001659065831|4910330968717397359|7606617.87
1671162890600|1669087137812|117375065288347144|296956100429744352|38269445.82
1671164489149|1652611337812|4816881276449462267|4854880398305398479|316361.99
1671164717140|1643383149323|172544160723638316|213076557369970384|5461589.7
1671164912709|1669898385430|4800555727800244147|4911175393647529638|6727562.74
1671165192221|1662219558512|4816881276449471792|4886124120720287099|2705297.28
1671165339395|1637854333003|4807029652264586049|4803370477567346409|32055152.46
1671165516013|1663622113095|4796896553103008003|4890627720347653171|2069681.64
1671165532884|1639183891447|199565758487855119|99923616732282887|11938.64
1671165781990|1670874754474|4808437027148138884|4914271618391344603|28643.99
1671166221836|1667422939637|4693032286696771062|4903012619322919058|403680.07
1671166292045|1659335825056|177892185281142962|265149428061443008|9101530.2
1671166354649|1667014546495|190277084256410760|290200700988690796|162033.25
1671166482191|1666040529630|4791548528545499310|4898509019695547717|2494267.04
1671166692526|1671072947668|179581035141399552|303430024894087785|14939340.07
1671166890742|1667581682014|116812115334927629|291889550848953591|365574.82
1671167732049|1665069314121|4766215780641540240|4895412794951730488|3307469.69
1671167756719|1669249771502|4802526052637213678|4909205068810551923|17214614.03
1671167904686|1666609674454|4744260732458111787|4900479344532523923|18146426.23
1671168082438|1669351521811|4749890231992332260|4909486543787269453|10833586.52
1671168093894|1663735668246|4756927106410100963|4891190670301078250|2940231.64
1671169160755|1621587235034|4748201382132064427|4753830881666274291|5584187.71
1671169621387|1631744015809|4734972058226671943|4787044928918136879|16105090.71
1671170119362|1635613436598|4799711302870113752|4714424384926781988|305696.14
1671170373041|1666626633476|4761993655990895406|4900479344532531545|15050931.28
1671170432002|1657862455142|4811533251891970209|4872050371884754882|7342344.52
1671170448000|1643581068456|4814066526682360928|4825607000727493404|30620446.12
1671170579864|1647172782648|204632308068650028|225461456345237450|681879.47
1671170683536|1655740671271|4811533251891970209|4865013497466988480|5301656.31
1671170686992|1653318713762|4816318326496051173|4857132198119089966|13476824.78
1671170754546|1669399110284|193654783976934277|297800525359875930|1700163.15
1671171166204|1665019918143|4799992777846823889|4895412794951733516|16707670.72
1671171246098|1670552673228|4765652830688133893|4913427193461221699|11990454.66
1671171363380|1670986525026|202661983231676284|303148549917378992|3741594.79
1671171793197|1652632949680|4816036851519339047|4854880398305403839|4585852.17
1671172559745|1670497055421|4813785051705649301|4913145718484506830|3204516.84
1671172925843|1654772342372|4763401030874436525|4861917272723164149|6805283.49
1671173008779|1670712271439|148618787703230824|302022650010536668|3005695.95
1671173223421|1630072582648|4765652830688120026|4781696904360626150|197098.9
1671173335295|1669104497412|4710202260276127149|4908642118857135826|11718671.1
1671173344631|1669980098853|4763119555897734646|4911456868624245039|8608323.02
1671174515750|1669575756734|150870587516918423|298363475313299512|13297996.75
1671174530700|1654290131745|4709357835345998702|4860509897839615881|18623.3
1671174549452|1666561727281|4793518853382473991|4900197869555811719|9842743.21
1671174810575|1658176590177|4806185227334453507|4873176271791588737|8836994.21
1671175490801|1649683460797|199847233464567764|233624230669845748|27053436.41
1671175891669|1650553634695|203787883138517088|236438980436952409|36998645.79
1671176038362|1666623378505|4816318326496048624|4900479344532529443|404353.57
1671176095186|1670976484045|4713861434973368727|4914834568344772200|3960310.37
1671176095616|1669310793189|140174538401908170|297519050383164323|2498813.41
1671176271459|1670341598784|4812377676822094516|4912582768531084618|27354252.02
1671176330186|1666928183529|4809844402031702867|4901605244439371645|30699674.41
1671176656338|1642691312574|4799148352916699964|4822510775983678565|33750071.72
1671177568503|1637158833107|192810359046800662|161003686678496051|978793.69
1671177848801|1671012240009|4816881276449467154|4914834568344771158|28408762.15
1671178002913|1670393105694|4805622277381045770|4912864243507799565|6243198.88
1671178627692|1670023995082|4721461259344549638|4911738343600950835|9591371.12
1671178895534|1667742999457|4762275130967596460|4904138519229764101|277.68
1671179312118|1667685930615|4804214902497488179|4903857044253055905|1320255.03
1671179322464|1662174731369|4752704981759443706|4886124120720288064|13148554.82
1671179457550|1657776976625|4769312005385371776|4871768896908044201|34835360.44
1671179643938|1668623809992|4792111478498924840|4906953268996869996|2030758.36
1671180225141|1670078816713|4803933427520778946|4911738343600955178|8410132.78
1671180688469|1637320913254|148618787703227232|193373309000221197|13890700.66
1671180689264|1664768099333|204913783045365201|282882351594213914|2962718.81
1671180743519|1660021361705|157344511981262650|267401227875126871|851198.01
1671181024112|1671102341016|4815473901565919451|4915116043321485293|232438.75
1671181393423|1666558955306|4789859678685243414|4900197869555816577|68255886.33
1671181509116|1667273817025|204632308068650028|291045125918820296|200154.93
1671181663442|1668096825687|4810970301938539439|4905264419136606458|15891400.65
1671181717602|1670615282779|4750453181945745003|4913427193461213418|36101.88
1671182055004|1671156970788|150026162586786597|303711499870802081|41151103.14
1671182213658|1670399589482|172825635700344595|301178225080403078|401650.3
1671182372021|1670057530960|4775785929849701819|4911738343600948106|38403490.92
1671182816315|1659104604712|4640396466051884483|4875991021558699742|12880858.25
1671183127719|1670613469181|4742571882597846284|4913427193461213184|18459.73
1671183902143|1661091561476|146929937842964162|270778927595652178|1901.49
1671184226810|1658296823767|4810125877008402818|4873457746768299476|6056976.5
1671184407232|1671159665868|151996487423762071|303711499870802577|5831.77
1671184897278|1646914717358|192247409093381821|224617031415105868|21415155.93
1671185685759|1646345970533|4783667229197601712|4834614199982229309|1490920.13
1671186232006|1667172932704|4810688826961828833|4902449669369499921|20548967.76
1671186510041|1668857362967|4796333603149583421|4907797693927001171|11235514.52
1671187332448|1619810739536|4748201382132057805|4706543085578880027|5434153.94
1671187390160|1651784395805|113434415614394416|240661105087610907|1288309.96
1671187507433|1662120009252|4789296728731821226|4885842645743572553|104166.03
1671188640740|1667115678680|4743979257481404665|4902168194392790064|32459607.3
1671189324231|1643554603655|132856189007436790|213639507323392271|5869972.9
1671189340018|1664643912435|4811814726868677168|4894005420068183763|3382357.38
1671189470918|1668329116660|4814348001659072476|4906108844066741574|6985295.94
1671189519709|1663233299220|4745668107341663768|4889501820440807597|50724241.99
1671189690258|1669572948920|4685150987348886640|4910049493740694052|11263931.32
1671190010160|1647013784282|195062158860491414|224898506391818298|29049133.76
1671190230389|1641495816394|204069358115229624|207165582859045334|8018084.24
1671190253235|1642016212323|4816881276449459615|4820540451146696792|3937728.3
1671191433052|1659503149093|4647996290423070591|4877398396442252077|1899378.5
1671191753038|1610945272391|4711328160182967197|4719209459530862834|8475507.05
1671192287031|1669242109209|4814348001659077618|4908923593833851359|4069305.5
1671192326347|1666819366324|4805059327427614706|4901042294485946054|1145883.23
1671192341962|1630642679092|4780008054500370573|4783385754220894407|1597380.69
1671192370927|1652892787723|189151184349563136|244038804808140207|6030013.59
1671192854138|1668209381420|187180859512591790|294141350662638940|2975718.48
1671193176051|1659600837046|4808437027148141711|4877679871418961030|4610505.54
1671193703264|1671152236018|4780289529477084836|4915397518298194302|15139267.69
1671193740093|1665456301939|144959613005996359|285134151407899684|3534897.43
1671193973700|1657959209845|109212290963736542|260645828434068734|115446.26
1671194216043|1666945094681|4805340802404326725|4901605244439368148|11876765.82
1671194568580|1660499854324|4790704103615369254|4880494621186066903|33536015.73
1671194743652|1649023658119|4793800328359197746|4843339924260267240|22330799.76
1671196050307|1647159195390|199847233464573608|225461456345240225|53651083.86
1671196516417|1634325416380|4795489178219451777|4766778730594962724|10340141.21
1671197054692|1669936961565|204913783045360125|299770850196850250|6950558.56
1671197786736|1667995268501|204350833091943950|293296925732508219|1154809.29
1671198003508|1653047943007|4811533251891956027|4856287773188949416|15013598.61
1671198698646|1668382795726|4633078116657414709|4906390319043455194|273108.84
1671198996986|1667174799491|4808718502124852699|4902449669369498987|10888792.57
1671199201165|1661542670959|4796896553103013272|4883872320906600673|6018460.22
1671199317168|1663082733846|4815473901565914479|4888938870487391181|15403479.2
1671200140805|1670577516780|175358910490740236|301741175033824211|1323376.56
1671200184611|1670597507443|4815192426589204233|4913427193461218486|24439265.92
1671200255281|1636937257860|4803933427520772786|4803933427520770144|6378489.48
1671201039447|1669982396295|184084634768772301|299770850196850723|15751389.31
1671201186703|1662876353378|177892185281135002|276689902106575111|1927665.53
1671201293790|1651246975766|40532396646341134|238690780250640359|40354978.26
1671201296367|1664804824446|204913783045362897|282882351594212569|17424369.53
1671201945143|1670495605039|140174538401910740|301459700057115123|3630312.35
1671202855072|1659135633322|170010885933239232|264586478108018565|4305878.04
1671203137620|1641770309395|179862510118110684|208010007789175723|3343515.65
1671203252317|1646756538576|4729342558692454228|4835740099889077482|7799872.77
1671203427220|1639575749697|4752142031806021861|4812377676822095861|9195211.17
1671203795022|1656955128712|176484810397586561|257268128713542828|7973175.44
1671203983182|1665100515029|4797178028079719349|4895694269928445389|399114.31
1671204201299|1635414972256|4791548528545509771|4798866877939981920|1504941.52
1671204778955|1660105674361|131448814123877110|267682702851834320|10692259.91
1671205285000|1658147220333|4716394709763762881|4872894796814883363|6806029.67
1671205465019|1659700243981|4677551162977686604|4877961346395671647|12725606.95
1671205868201|1640436976575|4815192426589193194|4794926228266025585|4434319.42
1671207508758|1669446593035|58828270132529039|298082000336585934|4749718.77
1671207586651|1669242109209|4809281452078285809|4908923593833851359|216967.54
1671207746428|1625566129161|4760023331153916583|4766778730594967318|24927020.68
1671208221352|1668373533260|4815473901565908465|4906108844066737527|737726.68
1671208604904|1668433916156|196751008720754614|294704300616060552|55028965.31
1671208648835|1633139925410|4761430706037472566|4791548528545506691|4854415.88
1671208777949|1669753814197|4816599801472753808|4910612443694109654|449263.76
1671209057628|1653455828820|4708231935439158525|4857695148072510804|19958659.89
1671209219158|1657092940240|203787883138521302|257831078666964781|40247784.54
1671209797584|1642117627564|129759964263619596|209135907696021793|21137827.11
1671209865334|1670604393085|4815473901565907781|4913427193461214120|39772464.55
1671209902793|1639512550665|189151184349565211|200691658394700454|38358.28
1671210658347|1648774890258|4810125877008402554|4842495499330127138|19110985.95
1671210886001|1657089350801|197876908627594435|257831078666962973|77623476.91
1671211252400|1668365126579|87820192733725264|294422825639346548|19362.55
1671211325105|1666107676251|4664884789025716711|4898790494672266132|11980453.37
1671211461262|1668368955176|204913783045361880|294422825639348856|6113713.16
1671211694688|1664729408895|4679802962791369883|4894286895044888521|45286.46
1671211707114|1634330662365|4795489178219448259|4771563805199041719|28431890.01
1671211940857|1662971876873|88664617663863736|276971377083289843|12760447.54
1671212472784|1639518101319|4812377676822090036|4794081803335895674|7143719.56
1671212889813|1648901274669|4815473901565905085|4842776974306837842|7664597.73
1671213235323|1652369811837|4798866877939985426|4854035973375269612|3150230.46
1671213652558|1669741150610|4816881276449469902|4910612443694113020|36596825.99
1671213880428|1659127957944|4812940626775524152|4876272496535415139|6460313.5
1671214074224|1660595425383|199847233464573633|269090077735391919|749274.51
1671214172328|1651939388252|177610710304426313|240942580064323033|229.87
1671215117281|1659624751897|4791548528545497564|4877679871418958146|62970758.11
1671215190382|1667561236435|190840034209825181|291889550848950539|47075964.11
1671215191435|1660559298056|4803089002590638531|4880776096162777807|32322509.17
1671215498492|1666507728230|146929937842966987|288511851128425241|1836057.24
1671216564231|1643795179029|4797459503056426596|4826169950680911304|30082056.27
1671216847159|1630784134701|79094468455698375|172262685746923998|7083566.2
1671217249000|1667019109078|4786200503988003408|4901886719416079633|43832.91
1671217290341|1648407553593|204350833091941096|229683580995898298|4029998.11
1671217305579|1624131959140|85849867896751838|150589112540202089|14402482.94
1671217315902|1667436310664|4750734656922452486|4903294094299627874|30490.7
1671217601253|1652170576481|4771000855245626310|4853473023421845763|17489306.43
1671217643904|1655664855616|4816881276449467863|4864732022490274818|3576319.52
1671217978479|1670245083300|4718646509577453132|4912301293554378303|62036534.22
1671219023468|1669832819599|4795207703242738555|4910893918670817052|279277.79
1671219024686|1670541328783|191684459139964594|301459700057117349|9217029.76
1671219092035|1606195862523|4703728335811785403|4654188739910704930|11401084.7
1671220163431|1667025795145|4797178028079714485|4901886719416076854|3831662.08
1671220212501|1633874554371|4793800328359190540|4699506211161117558|4045254.4
1671221001147|1663822290557|176484810397587656|279786126850395941|24574304.53
1671221036736|1617843597577|4741727457667725211|4664884789025710639|3870942.4
1671221233968|1669998782448|4785919029011294324|4911456868624242859|19005446.33
1671221407975|1665159681723|171136785840084852|284008251501055604|17889578.28
1671221491380|1667685930615|4804214902497488179|4903857044253055905|21066230.77
1671221622768|1668575149135|4767623155525102305|4906953268996872757|5534414.31
1671222036558|1669532774411|4794081803335896647|4910049493740685517|25832.73
1671222121965|1612444175310|4674173463257166547|4724276009111658289|8057753.3
1671222189384|1668282780923|4765371355711417458|4905827369090030371|71520930.33
1671222491657|1664580577006|46443371157264289|282319401640791681|4111.09
1671223429994|1646128841171|149181737656649428|222083756624708704|18153222.59
1671224800713|1649479697244|4673891988280447807|4844747299143814045|41597172.46
1671225409645|1670183721161|137922738588223639|300333800150271349|4091446.59
1671225631210|1648364791478|4816036851519329628|4841088124446575874|139441.44
1671226004452|1639568205787|52354345668187084|200691658394700872|525918.41
1671226203469|1662072936853|4800555727800253678|4885842645743576390|51681771.21
1671226221784|1669863374631|87820192733726475|299489375220139129|914163.64
1671226369271|1651916223482|4814348001659063467|4852628598491711448|35497736.3
1671226973059|1666453168980|4812377676822099454|4899916394579108149|489216.59
1671227424654|1670167821684|4812940626775521678|4912019818577666894|56868052.1
1671227515030|1633683942940|181551359978379999|180988410024956021|46904438.14
1671227789732|1648665441054|130322914217035278|230528005926028247|10670389.88
1671227975040|1668113847231|4807874077194724702|4905264419136607903|10145735.8
1671228062054|1669935267063|4807029652264586060|4911175393647527665|1861568.64
1671228857300|1655891037739|203506408161807451|253890428993013732|9458487.12
1671229041478|1666616091154|4684588037395465272|4900479344532531711|10721386.06
1671229054421|1669743723295|157063037004546633|298926425266717041|63989402.22
1671229239773|1666419342705|4813222101752229758|4899916394579107073|68876301.79
1671229354258|1669878416815|146648462866253653|299489375220139170|13928858.29
1671230541900|1669867494235|4799992777846817880|4911175393647526575|1408019.06
1671231249532|1670610193157|4805622277381041615|4913427193461218303|27704017.73
1671231253177|1670718853295|101612466592547532|302304124987244992|4891626.98
1671231268026|1618978783329|4745386632364962895|4674454938233872417|10335.44
1671231371104|1661022562541|10696049115006256|270497452618941248|7654410.87
1671231558079|1667055457260|4795489178219456219|4901886719416080267|85058839.29
1671231931350|1670191367012|4797178028079720082|4912019818577663844|16116293.94
1671232191386|1671187217220|186054959605747853|303711499870800478|18030427.97
1671232496081|1671142870703|4789296728731812931|4915116043321475741|2492735.3
1671232545346|1665566144761|88383142687154454|285415626384610300|9616736.52
1671233243690|1653076799781|4809562927054991786|4856569248165666424|7254023.81
1671233484295|1659605710777|4781696904360638299|4877679871418966528|835643.94
1671233499493|1666558955306|4789859678685243414|4900197869555816577|25863102.49
1671233561169|1636951622181|4771845280175753180|4803933427520767176|1803918.65
1671233691448|1669367372917|174233010583903578|297800525359878637|30462821.39
1671233825713|1635845660193|4800274252823539907|4787326403894844909|356683.87
1671233907890|1663189371286|4780571004453783079|4889220345464095676|15153658.41
1671234209584|1669019126149|4757490056363512252|4908360643880422087|53065802.36
1671234249861|1636863669310|4803651952544056961|4743697782504686566|968602.88
1671234327050|1639795556464|201536083324830048|164381386399023320|2258902.54
1671236316032|1660115979553|181269885001662472|267682702851833860|13324521.57
1671236382456|1659922916213|204632308068648615|267119752898413625|326357.02
1671236831425|1662104978939|157063037004550557|274156627316181758|4386175.23
1671237521108|1669558720932|4810125877008412720|4910049493740690812|55783.62
1671237539348|1668789307501|4815755376542619282|4907516218950290927|9420209.36
1671237568844|1664095421230|4750453181945745840|4892316570207914692|6928932.15
1671237827470|1640023518854|4814066526682359293|4774097079989442307|69396952.52
1671238030616|1671230146765|4747638432178649959|4915397518298195055|4219633.2
1671238185919|1644634418136|4685150987348881901|4828984700448022184|14923863.24
1671238416191|1639915108245|4787607878871564651|4813503576728938562|1138342.54
1671238523536|1653964872525|4740320082784158209|4859383997932765534|18071174.4
1671238526519|1664858930479|195906583790616969|283163826570920188|1787492.72
1671238749703|1670274085671|4757490056363512252|4912301293554371272|3155874.73
1671238958110|1649573348752|200128708441284276|233342755693138598|3250667.97
1671239163020|1639600898668|4767904630501815928|4812659151798804835|1840461.35
1671239431530|1667515853763|4812940626775521957|4903575569276347404|10432532.92
1671239598442|1666168628598|201254608348122445|287385951221581940|2613426.33
1671239922575|1649151512122|198721333557725655|231935380809582126|19080700.19
1671240388157|1640627315065|175640385467451874|204350833091937848|9297283.04
1671240903448|1645567560661|4754675306596407671|4832080925191835559|89869.97
1671241062201|1670908925987|4798303927986558599|4914553093368057318|108752.93
1671241139950|1615088208935|4732720258412981034|4725401909018499680|29322597.37
1671241183727|1659539267929|203224933185095033|265712378014860140|10250596.71
1671241297612|1663806893108|4803933427520776579|4891472145277786447|163843.95
1671241616082|1669596207057|4799148352916687752|4910330968717395750|103335.1
1671241987932|1657423841096|4782259854314061948|4870642997001201572|5918742.32
1671242350507|1670008639886|199284283511146158|299770850196849726|4675763.1
1671243328952|1668334838306|4808437027148147241|4906108844066740677|22110835.7
1671243880660|1670597507443|4815192426589204233|4913427193461218486|28240422.42
1671243997419|1663722051838|4784511654127735061|4891190670301071984|2509568.82
1671244178207|1670406563395|90071992547413753|301178225080404326|1869897.69
1671244212378|1671159665868|200691658394705558|303711499870802577|89914.24
1671244358509|1660217859942|141863388262173646|267964177828546452|1037232.45
1671244489659|1629698316569|4780289529477088137|4771563805199051167|17835190.57
1671244749501|1669246333018|4757208581386810024|4909205068810559256|24477581.22
1671244805809|1661419558685|187462334489303683|271904827502497834|4341939.49
1671245333186|1665890475745|4758897431247062170|4898227544718836438|3892888.84
1671245353591|1637039605604|4804214902497491944|4774941504919577789|25495006.85
1671245408410|1670054267654|189432659326274817|300052325173561412|4068267.3
1671245739965|1669482817840|4801118677753664432|4909768018763975674|228840.43
1671245906942|1663298936496|4808718502124861387|4889783295417524810|6493328.41
1671246148548|1660821647199|4790141153661956728|4881620521092914946|3264120.71
1671246148576|1666793044991|175358910490741828|289356276058556374|13311375.19
1671246900935|1663282106087|4745668107341663768|4889783295417518254|28722251.19
1671247178396|1622637128410|4757490056363515579|4738631232923898551|386172.35
1671247552905|1636928055069|192247409093384743|128915539333484530|3957729.44
1671247588772|1663979973906|4798585402963273348|4892035095231207256|773987.97
1671247687773|1665471632171|4802244577660514975|4896820169835290384|6777489.74
1671247832324|1669949684760|4793237378405776437|4911456868624245997|7431526.56
1671248468088|1667115678680|4743979257481404665|4902168194392790064|13206310.4
1671248578817|1670963663040|99079191802155533|302867074940668727|15192041.27
1671248909196|1670225519189|4787889353848259475|4912301293554369076|7289413.77
1671248943826|1654183925584|4801963102683802623|4859946947886193375|1118554.65
1671249393226|1664906072196|4749890231992323022|4894849844998309718|16175824.41
1671250245430|1650861044215|197876908627598624|237564880343798222|3825925.14
1671250297967|1634483407485|4794081803335901144|4796052128172872536|6622222.58
1671250307697|1662432559318|4813503576728929581|4886968545650410296|8924485.5
1671250462967|1648093200443|4801963102683793128|4840243699516441647|29551883.93
1671250834228|1662009011037|4792955903429064409|4885561170766864809|28279265.53
1671251307960|1669399110284|193654783976934277|297800525359875930|2572311.6
1671251316699|1661968181554|4792955903429056247|4885279695790149165|60176243.96
1671251400803|1649060287422|4791830003522210654|4843339924260259588|554420.89
1671251469268|1665811622358|4798303927986554342|4897946069742125981|2548182.74
1671251487824|1668627259929|4815473901565917873|4906953268996875286|35746940.83
1671251608667|1662760355341|4752142031806006607|4888094445557252948|298004.22
1671251934683|1670768187272|4787326403894850873|4913990143414640804|2893344.45
1671252007779|1662465943729|198158383604303335|275282527223022520|20215641.71
1671252493450|1657551086969|4817162751426181102|4870924471977910886|19244381.29
1671252740186|1664254920477|4788452303801692297|4892879520161340859|52500685.86
1671253352016|1665449773866|4812096201845382725|4896820169835287149|5671924.47
1671254814930|1670118911056|4806466702311168324|4912019818577661823|9147.56
1671254948255|1655399147673|126382264543091646|252201579132752120|54402.56
1671255563626|1650851341478|4684869512372169597|4849250898771188367|18046011.33
1671255846136|1670882484266|4704009810788492545|4914271618391348857|1490738.01
1671256622068|1662973485703|4806466702311173147|4888657395510680308|7268316.14
1671256704923|1670455848872|4816599801472756275|4913145718484507084|30811411.02
1671256738805|1646392538493|185492009652323589|222928181554840358|10279431.19
1671257501187|1665823111197|4798303927986565345|4897946069742132735|2669283.63
1671257542944|1668376574497|4798022453009855424|4906108844066742201|1436405.07
1671257545705|1642087302812|104145741382943934|208854432719307506|11148230.2
1671257581945|1662270118188|4760304806130616568|4886405595696989563|351991.51
1671258572185|1670552673228|4789015253755118342|4913427193461221699|18763026.7
1671259069512|1669796109752|4769030530408647552|4910893918670817056|10589244.68
1671259224009|1659812271453|4795770653196172703|4878242821372388820|23703222.72
1671259236948|1662700088625|4773252655059316841|4887812970580549030|346323.24
1671259653450|1660066333447|4683743612465321947|4879087246302514867|5365319.06
1671259947269|1643865436382|172262685746926088|214765407230233395|14742821.47
1671259949174|1658956522638|4751297606875877915|4875709546581986046|2559.04
1671260011760|1670580006488|136796838681382971|301741175033825832|3096519.91
1671260165298|1669452222802|4789296728731816020|4909768018763975152|853814.32
1671260524998|1641749249125|4810407351985127074|4819696026216572544|1850361.53
1671260571883|1662929053332|4783385754220889030|4888375920533963351|4971469.57
1671260588242|1650013926554|4755238256549829301|4846436149004079202|15567891.02
1671260737381|1671077458452|137078313658094163|303430024894090090|18988484.98
1671261221309|1668952576345|4812940626775517790|4908079168903715303|17532484.08
