createTime|dependencyTime|mediumId|accountId|location
1671337217252|1639128475208|26388279069113|199284283511147915|Cameroon -> Yaoundé
1671337492377|1639877798572|4398046516257|4813503576728940148|Greece -> Karditsa
1671337642754|1625656265357|5129|4767060205571680976|Hungary -> Piliscsaba
1671337645366|1669011764334|57174604649404|4809562927054980561|Cuba -> Ciego_de_Ávila
1671337650797|1671227184591|61572651160810|4769030530408648898|England -> York
1671338253114|1664495288768|57174604648716|100486566685708170|Estonia -> Tallinn
1671338529225|1664750736789|57174604647375|4703165385858353681|Belarus -> Bobruysk
1671338787427|1669320072337|61572651164402|4651936940097018480|Philippines -> Davao_City
1671339117953|1666778405516|57174604648856|200973133371412774|Philippines -> Tacloban
1671339538855|1670026080415|61572651159828|168603511049691123|Tajikistan -> Dushanbe
1671339913996|1669023870160|57174604644799|4796333603149592981|Morocco -> Fes
1671340217257|1671225669402|61572651158070|194780683883778248|Sweden -> Umeå
1671340585269|1671227184591|61572651160810|4793518853382485765|Romania -> Oradea
1671341106599|1638660743591|8796093029419|4809562927054996392|Russia -> Kazan
1671341163493|1670009519716|61572651158132|4810125877008405219|Cameroon -> Garoua
1671341308741|1671277167324|61572651159546|4814629476635784996|Kazakhstan -> Shymkent
1671341577485|1667040072196|57174604654014|4680084437768078255|Philippines -> Tagbilaran
1671342143587|1671227184591|61572651160810|4793518853382485765|India -> Gurgaon
1671342550342|1634178047050|26388279074246|4794926228266030122|China -> Fuzhou
1671342785490|1650338203619|48378511627036|4723431584181520681|India -> Kandivali
1671343775742|1667898944000|57174604645627|4794363278312606594|Germany -> Speyer
1671343966695|1613108763781|21990232562810|75716768735174052|China -> Dingxi
1671344290868|1639999740683|17592186044527|4813785051705652614|Germany -> Hanover
1671345564662|1669831873727|61572651165455|4776630354779848643|Thailand -> Pathum_Thani_Province
1671346095512|1624191642898|4398046512048|4762556605944300630|Ukraine -> Luhansk
1671346490414|1671065482696|61572651161680|4766497255618250121|China -> Anlu
1671347287208|1670915927268|61572651162176|4808155552171439229|Egypt -> Giza
1671347946454|1648417175980|43980465116474|173670060630482395|India -> Gandhinagar
1671347984626|1663662789897|57174604651953|174795960537324459|Chad -> ChadCity
1671348121708|1669689515844|61572651158714|4700350636091260367|China -> Dangyang
1671348199725|1667372754225|57174604650484|4808437027148144093|China -> Lanzhou
1671348622762|1644733461350|43980465115315|144678138029284328|Indonesia -> Gorontalo
1671349757699|1666708462415|57174604645700|4746512532271801356|India -> Bankura
1671349866954|1670658946199|61572651161900|4781978379337340835|Tanzania -> Dar_es_Salaam
1671350431159|1652070383789|48378511631842|61643019899641509|South_Korea -> Suwon
1671350556984|1669665069800|61572651163214|4787889353848265389|India -> Srikakulam
1671350629500|1668825449240|57174604652338|4798303927986553189|South_Korea -> Suwon
1671350985125|1646417353001|43980465118243|4798303927986562096|Spain -> Seville
1671351021708|1667681136598|57174604652983|181269885001670049|France -> Grenoble
1671352430265|1634350334128|8796093024399|4795489178219453094|Mexico -> San_Pedro_Garza_García
1671354333800|1646677258377|43980465119855|4780008054500361428|China -> Yueyang
1671354609532|1626586061305|3142|4770156430315496286|Malaysia -> Terengganu
1671354696053|1670947110865|61572651156622|4779163629570237862|United_States -> Baltimore
1671355035747|1641036719355|39582418608829|160159261748367221|Portugal -> Évora
1671355064735|1661652545794|52776558135386|4756927106410087671|China -> Dunhua
1671356097754|1666295314369|57174604652969|192247409093381176|Philippines -> Intramuros
1671356219770|1611722679438|21990232564505|77124143618725680|Brazil -> Diamantina
1671357221094|1650131644085|48378511622791|4795489178219448791|Mexico -> Guadalajara
1671357610560|1601775748964|2370|77687093572148763|Brazil -> Belo_Horizonte
1671358483057|1637446685945|35184372096376|193936258953649195|India -> Kandivali
1671358681145|1667537141415|57174604651304|201254608348127071|Belgium -> Brussels
1671359195283|1656124067462|48378511625085|4803089002590641949|Ethiopia -> Awasa
1671359395267|1668529427033|57174604648236|4693876711626906287|Cuba -> Pinar_del_Río
1671360393177|1637545090678|30786325584366|4805903752357750695|India -> Puttur
1671361292759|1639177267917|35184372094365|4811251776915243533|Senegal -> Rufisque
1671361364780|1616345360637|21990232558399|4694439661580336507|Vietnam -> Quảng_Ngãi
1671362113711|1637821587264|17592186049805|4806748177287881845|Colombia -> Armenia
1671362576045|1647844821025|43980465119321|189432659326276345|Mexico -> Chihuahua
1671362645937|1663276886815|57174604653779|4786763453941428363|Brazil -> Itajubá
1671362966015|1670895230135|61572651163406|4763119555897725924|Japan -> Nisshin
1671363585859|1665467178390|57174604653283|174514485560608803|Algeria -> Chief
1671363939168|1670863491004|61572651164164|162692536538761484|India -> Mangalore
1671364385243|1668770002074|57174604645024|144678138029278006|Afghanistan -> Herat
1671364915634|1667506113571|57174604647451|4804777852450912271|China -> Yinchuan
1671365066324|1671019198739|61572651164455|4805340802404319743|India -> Aizawl
1671365854956|1635473097315|30786325584759|4799148352916692471|Liberia -> Monrovia
1671366113753|1609073483177|8796093027234|101612466592547121|Tanzania -> Morogoro
1671366241560|1638141642320|30786325587389|4807874077194730745|Madagascar -> Antsiranana
1671368187522|1667949276217|57174604652422|163818436445606229|India -> Tirunelveli
1671368526917|1670212639014|61572651164725|120752765008871964|United_States -> Austin
1671369388151|1668770002074|57174604645024|56294995342137006|Romania -> Cluj-Napoca
1671369808884|1661580671803|52776558135765|192247409093383544|China -> Anda
1671369812498|1671082799480|61572651163164|4790422628638662433|India -> Jaipur
1671369827883|1625974732436|4162|156500087051130902|India -> Gwalior
1671369928323|1646726557001|43980465115491|4767060205571680656|India -> Bandra
1671370124191|1653854785291|48378511630315|4778037729663395869|China -> Shihezi
1671371512078|1668135582241|57174604650619|146648462866253653|South_Africa -> Durban
1671372210360|1639023690725|13194139538997|4810688826961827869|India -> Gaya
1671372597244|1670077344369|61572651158129|60235645016082305|Uruguay -> Montevideo
1671372716753|1670392709669|61572651162107|4771563805199047176|United_States -> Minneapolis
1671373678058|1638547214055|39582418604875|94012642221363863|China -> Ankang
1671373868239|1671184515375|61572651164638|199284283511151609|India -> Hamirpur
1671373896040|1661448430062|52776558137324|4764808405758001788|Romania -> Iași
1671374391968|1671225669402|61572651158070|194780683883778248|Malaysia -> Wilayah_Persekutuan_Kuala_Lumpur
1671376568375|1670031632839|61572651156221|103019841476100635|Czech_Republic -> České_Budějovice
1671376830679|1650017047940|48378511631707|4759741856177196075|Brazil -> Goiânia
1671376920554|1668529427033|57174604648236|204350833091944967|Mongolia -> Ulan_Bator
1671377004420|1671346480098|61572651165392|4797740978033148463|Belgium -> Tonbridge
1671377033873|1670210562555|61572651156505|4743416307527980933|Malaysia -> Wilayah_Persekutuan_Kuala_Lumpur
1671377063450|1660977999946|52776558135310|204913783045363499|Kenya -> Nairobi
1671378167311|1642616957194|39582418604625|4779726579523656040|India -> Durg
1671379477207|1668603294314|57174604648838|203506408161809781|Germany -> Ilmenau
1671380152130|1670360215057|61572651159374|110056715893871306|Hungary -> Debrecen
1671380159673|1671352003619|61572651164068|168322036072977203|India -> Visakhapatnam
1671380805615|1640384525190|30786325587408|4815192426589193494|Russia -> Izhevsk
1671380849597|1656314563659|52776558135076|4808999977101558456|Kazakhstan -> Oral
1671381748005|1671232333614|61572651165234|4701758010974807961|Vietnam -> Sơn_La
1671381834610|1632995944179|21990232565015|179299560164689727|Philippines -> Tuguegarao
1671382225864|1659279490496|52776558136077|195625108813913158|India -> Suri
1671382441946|1671231472211|61572651164120|4796052128172872767|China -> Lanzhou
1671382846809|1671227184591|61572651160810|4793518853382485765|China -> Gaoyao
1671382877535|1670241239797|61572651157200|4803933427520769350|Cuba -> Cienfuegos
1671383144309|1638419213918|13194139536370|4808718502124860975|Chile -> Antofagasta
1671383180885|1666332706239|57174604649203|157625986957974015|South_Korea -> Yongin
1671383326110|1658352116267|52776558135976|4749608757015614026|Indonesia -> Bali
1671383531169|1649637565131|43980465113626|56294995342137585|Philippines -> Cebu_City
1671383749690|1640500752135|17592186049173|4815473901565915120|China -> Lanzhou
1671383948785|1632995944179|21990232565015|179299560164689727|Brazil -> Barbacena
1671384884036|1668410187753|57174604652182|54324670505157935|China -> Anguo
1671384894438|1629569282980|26388279070800|4780008054500361428|China -> Dazhou
1671384992952|1657921890491|52776558135355|176484810397586561|Uruguay -> Montevideo
1671385554927|1658467620348|52776558136220|4796052128172873855|United_States -> Orlando
1671385879601|1660762006571|52776558136936|4809844402031690946|India -> Kakinada
1671385987701|1640537830365|8796093029150|204069358115233954|Italy -> Trieste
1671386914459|1640544102524|39582418606212|4724838959065080891|Tunisia -> El_Mourouj
1671387428804|1612474310039|21990232563749|112589990684265310|India -> Jamshedpur
1671387433125|1663554336452|57174604650404|205195258022072669|Pakistan -> Rahim_Yar_Khan
1671388277517|1631190690043|8796093027454|4785074604081163719|Russia -> Yekaterinburg
1671388658608|1660385865338|52776558137133|134545038867696063|China -> Chongzhou
1671388867355|1640795261297|4398046514829|4816599801472748838|China -> Chibi
1671389143105|1637891551265|30786325585108|195343633837204063|Moldova -> Codru
1671389861802|1670156976375|61572651156254|4730749933575999397|Moldova -> Ungheni
1671390339026|1638677568810|39582418602587|153403862307307662|Democratic_Republic_of_the_Congo -> Goma
1671390551664|1662771705682|57174604654174|4740601557760869234|Italy -> Venice
1671390580623|1643388216965|43980465115303|4816036851519341686|Belarus -> Brest
1671391004251|1663178224795|57174604651573|4732157308459551407|Brazil -> Campinas
1671391200667|1634673313481|17592186048753|184929059698906579|Philippines -> Iloilo_City
1671391313648|1658986079421|52776558139728|4785637554034574226|Ukraine -> Kiev
1671391741834|1635234980670|30786325581521|4798303927986557201|Sweden -> Gothenburg
1671391928159|1665467178390|57174604653283|4762275130967600311|United_States -> New_York_City
1671392294127|1668894633696|57174604648828|4814066526682363129|Taiwan -> Taipei
1671392522035|1667969496588|57174604649494|4708794885392571426|Turkey -> Ankara
1671392650832|1666907520793|57174604648836|4670795763536626203|Japan -> Owariasahi
1671392916359|1656289738078|52776558138784|4795489178219456219|Indonesia -> Banda_Aceh
1671393377731|1669873812703|61572651162974|4746512532271798124|Indonesia -> West_Java
1671393814370|1671232333614|61572651165234|4701758010974807961|China -> Cixi
1671394218701|1662871710452|57174604649616|4815755376542628799|India -> Bilaspur
1671395032325|1666686239197|57174604650167|202380508254962156|China -> Brooklyn
1671395039732|1671225669402|61572651158070|194780683883778248|India -> Durgapur
1671395888045|1638136546521|21990232564915|4807874077194731272|Brazil -> Rio_de_Janeiro
1671396220938|1664180821305|57174604648126|4707387510509026966|Denmark -> Copenhagen
1671396375922|1662349415226|52776558135527|4702039485951523331|Afghanistan -> Khost
1671396768204|1671227184591|61572651160810|4793518853382485765|Germany -> Wiesbaden
1671396885157|1621460820056|13194139538273|4753549406689563632|India -> Thrissur
1671396891733|1671236515527|61572651164479|4785637554034583698|Madagascar -> Ambovombe
1671397020685|1641893723802|39582418606508|134263563890990382|Venezuela -> Nueva_Esparta
1671397290615|1636476128358|21990232561581|190840034209825585|Turkey -> Çankaya
1671398273427|1629089204467|21990232564811|4778319204640108147|Germany -> Weimar
1671398511839|1670336889092|61572651161913|4807029652264591740|Philippines -> Cavite_City
1671398544375|1643808325924|43980465119920|4771282330222346221|Germany -> Speyer
1671398812781|1635600349024|8796093026144|4799429827893411213|Russia -> Biysk
1671399342391|1668059883952|57174604646494|4662351514235322596|Portugal -> Steenokkerzeel
1671400826326|1659980055741|52776558140033|4757208581386809596|Spain -> Barcelona
1671401133578|1633999162483|4398046511113|182677259885221106|Brazil -> São_Carlos
1671401990680|1671279881881|61572651163122|4677269688000972211|India -> Secunderabad
1671402093775|1662959551132|57174604645045|4813222101752224487|Netherlands -> Amsterdam
1671402204042|1671082799480|61572651163164|4790422628638662433|India -> Faizabad
1671402347927|1638401671521|17592186048367|4808718502124864205|Democratic_Republic_of_the_Congo -> Bas-Congo
1671402862432|1661767053406|52776558139353|4802526052637222719|Hungary -> Budapest
1671402960417|1644473108529|43980465115215|4800274252823538251|Pakistan -> Khyber_Pakhtunkhwa
1671403419718|1651311699637|48378511625564|4772971180082597446|Ukraine -> Chernivtsi
1671404523410|1649846533273|48378511622892|165788761282582276|India -> Aurangabad
1671404659606|1667993136319|57174604651788|4628011567076612813|Egypt -> Monufia_Governorate
1671404738451|1649637565131|43980465113626|56294995342137585|Philippines -> Cabuyao
1671404968379|1633584615334|30786325579635|4792955903429057512|India -> Chandigarh
1671405076666|1668410187753|57174604652182|54324670505157935|Germany -> Freiburg_im_Breisgau
1671405452603|1670021769493|61572651164461|190558559233122905|Algeria -> Batna
1671405506275|1640303781207|30786325585107|4814910951612493703|Poland -> Łódź
1671405522014|1671277167324|61572651159546|4776630354779838810|Belarus -> Mogilev
1671405572294|1640892943976|39582418600814|4816881276449461808|Czech_Republic -> Prague
1671405891264|1648720645276|43980465114371|4811533251891964908|South_Korea -> Daejeon
1671405932178|1627860483209|30786325580377|4740601557760871352|China -> Anqing
1671406304061|1661645122694|52776558136384|4802244577660504684|Italy -> Turin
1671406539728|1666139792428|57174604650038|204913783045365304|Kenya -> Nairobi
1671406667426|1609021473908|17592186046342|4694721136557042709|India -> Kottayam
1671406694716|1661862884192|52776558139768|199847233464571077|Malaysia -> Kuala_Lumpur
1671407065405|1623726753161|26388279075493|4760867756084044631|South_Africa -> Cape_Town
1671408824429|1670117572350|61572651162429|4742853357574564537|Turkey -> Izmir
1671409390510|1627532860306|21990232559306|4773252655059315786|India -> Bankura
1671409503287|1654274838721|48378511630513|4772689705105886765|Burma -> Insein_Township
1671409517778|1654595553325|48378511629183|4699506211161130019|Niger -> Tahoua
1671410183271|1670886147338|61572651156850|4754112356642990692|South_Africa -> Mthatha
1671410541432|1671277167324|61572651159546|4814629476635784996|France -> Nantes
1671411313789|1659931367470|52776558133751|204350833091938206|United_States -> New_York
1671411928637|1670262539362|61572651160101|4733846158319815925|Egypt -> Alexandria
1671412677419|1653963657237|48378511626810|4756645631433391976|Philippines -> Intramuros
1671413175536|1617604861355|4398046520034|4740883032737587114|India -> Rohtak
1671413389567|1670607049992|61572651159545|4816036851519339190|Vietnam -> Thái_Nguyên
1671413419330|1640415229494|30786325582008|203506408161806011|Nicaragua -> Managua
1671415657583|1637114584085|39582418608377|4796615078126304472|Morocco -> Rabat
1671415881105|1658476582645|52776558134434|4813222101752226701|Algeria -> El_Oued
1671416049930|1667049549986|57174604646893|4801963102683798922|India -> Surat
1671416339362|1624157219594|17592186045829|150589112540208636|Brazil -> Feira_de_Santana
1671416659261|1621947487451|21990232564555|4755238256549836396|Colombia -> Armenia
1671416885164|1618402283490|26388279071741|4743697782504701375|Pakistan -> Swat
1671418169036|1664698428024|57174604644395|4800555727800253654|United_States -> Boston
1671418733365|1667331096614|57174604647612|109775240917164138|Cameroon -> Bamenda
1671418850811|1635541267909|30786325580892|187743809466015346|Tanzania -> Morogoro
1671419153096|1664212743441|57174604644605|4698661786230992102|India -> Munsirhat
1671419339547|1656325658376|52776558136895|85005442966626350|Ukraine -> Lviv
1671419544292|1648714531982|43980465119072|202661983231680862|Sweden -> Lund
1671420599105|1627698702028|30786325586700|102175416545969289|China -> Gaozhou
1671421002123|1658272733975|52776558141008|4809844402031705424|China -> Gaomi
1671421216874|1635028072156|30786325584471|186054959605749685|Brazil -> Petrópolis
1671421458958|1636515773928|4398046519272|4802526052637216798|Philippines -> Malolos
1671422454192|1670715034424|61572651163964|4812940626775516086|Indonesia -> Bali
1671422739833|1640730380813|4398046518244|4816318326496045505|India -> Belgaum
1671422839384|1667993136319|57174604651788|4628011567076612813|Spain -> San_Sebastián
1671423521642|1666907520793|57174604648836|4747075482225218479|United_States -> Fayetteville
1671423594677|1638977764948|39582418608196|193654783976935959|China -> Fenyang
1671426165893|1654169581845|48378511625802|4785074604081154658|China -> Aral
1671426334367|1663515419615|57174604651808|4804777852450913994|China -> Dengfeng
1671426585867|1639929997040|39582418606671|4813785051705640749|Iran -> Tehran
1671426856196|1669689515844|61572651158714|4700350636091260367|China -> Dengta
1671427807823|1638053870447|13194139540734|4807592602218011076|Netherlands -> Amsterdam
1671428599374|1667444637403|57174604648446|4816881276449458357|Iran -> Mashhad
1671428771545|1669390352306|61572651158914|102456891522680810|Pakistan -> Jamshoro
1671428809762|1633106916942|26388279068330|179862510118114696|Belarus -> Baranovichi
1671431032767|1668785710230|57174604647362|4816881276449468852|India -> Lucknow
1671431074369|1654973652514|48378511628622|161848111608634920|Russia -> Barnaul
1671431116957|1612827105479|21990232557557|77968568548851806|India -> Secunderabad
1671431820209|1636747651036|17592186048692|4803370477567358378|Germany -> Aachen
1671432033434|1589519315171|5697|4649685140283341715|Democratic_Republic_of_the_Congo -> Bukavu
1671432326423|1636510272732|35184372096295|4785074604081159653|China -> Changji
1671432735692|1627850228980|26388279072279|4774378554966162162|Morocco -> Meknes
1671432786083|1669728039061|61572651163459|4722024209297965256|Cameroon -> Douala
1671434399986|1640499359523|17592186052662|4815473901565916573|Mexico -> Tlalpan
1671436271735|1608979487779|17592186047995|4696972936370722868|Vietnam -> Trà_Vinh
1671436550832|1668565111825|57174604648984|4726246333948642368|South_Korea -> Pohang
1671437088783|1623840745089|21990232557705|4761149231060749234|Greece -> Kalamata
1671437331310|1642331223252|39582418607843|4807874077194725168|Norway -> Oslo
1671438243682|1636398423585|30786325583597|4802244577660515695|India -> Salem
1671438778882|1634538478834|35184372094006|4754112356642981046|Brazil -> João_Monlevade
1671439932218|1611348359066|13194139538884|4720616834414416192|Malaysia -> George_Town
1671440329373|1631703324422|26388279069015|175077435514028959|India -> Kalady
1671441804898|1671279881881|61572651163122|4677269688000972211|United_Kingdom -> Bristol
1671442268800|1669765706733|61572651158572|4712172585113102671|Italy -> Naples
1671442355486|1619270818244|21990232561546|4746512532271803873|Pakistan -> Nilore
1671442735573|1671245559722|61572651158320|4812096201845390148|Indonesia -> Bangkalan
1671443126304|1671407813704|61572651160035|197595433650886068|Morocco -> Rabat
1671443610336|1640460806931|30786325581919|4815473901565906079|Philippines -> Cabuyao
1671445398747|1664580504869|57174604649879|191684459139960912|India -> Allahabad
1671445604782|1656266632106|52776558137906|204632308068649148|China -> Dongtai
1671445625695|1665677781034|57174604646692|53198770598316643|Mexico -> Saltillo
1671445823714|1639717682950|21990232558757|201254608348125327|India -> Thiruchendur
1671446060317|1663606031796|57174604654148|4749890231992321180|India -> Krishnanagar
1671446803430|1638168563785|35184372098058|4807874077194731464|China -> Macau
1671447032462|1669175355903|57174604652776|196751008720754614|India -> Rourkela
1671448319921|1633554172800|30786325583475|4792955903429065153|Netherlands -> Maastricht
1671449322199|1669667360794|61572651156018|4812377676822089315|Mexico -> Antón_Lizardo
1671449436154|1660727390058|52776558135490|202943458208391640|Australia -> Brisbane
1671449992888|1649314642230|43980465115863|4731312883529422831|United_Kingdom -> Liverpool
1671450218227|1670623130715|61572651161663|4814910951612487288|Croatia -> Zagreb
1671450397596|1640212907090|39582418603839|4650248090236760209|Niger -> Arlit
1671450476411|1606780395563|13194139538527|4705698660648759680|India -> Namakkal
1671451277972|1667331096614|57174604647612|109775240917164138|Niger -> Tahoua
1671451387880|1671277167324|61572651159546|4776630354779838810|India -> Belgaum
1671452319194|1638508774072|17592186049960|197313958674173974|Iran -> Isfahan
1671452660807|1667700559300|57174604650675|4815755376542617513|India -> Arambag
1671453036367|1668940353435|57174604648339|4734690583249959757|Indonesia -> Magelang
1671453138592|1657554430439|52776558139343|4804496377474190750|Indonesia -> Samarinda
1671453580360|1666015977853|57174604649066|4798866877939980458|China -> Chongzhou
1671454147743|1668091495563|57174604652366|4749608757015625340|India -> Erode
1671455306065|1670062107194|61572651157553|160159261748363402|China -> Changshu
1671455580972|1671352003619|61572651164068|168322036072977203|Niger -> Zinder
1671456644547|1657165303439|52776558142349|4766215780641550057|Kenya -> Nakuru
1671456845346|1667969496588|57174604649494|4708794885392571426|India -> Kalyani
1671457036655|1645561947524|43980465115514|104427216359655532|Vietnam -> Sơn_La
1671457445187|1611722679438|21990232564505|77124143618725680|Brazil -> Lagoa_da_Prata
1671458723839|1646985956032|43980465111660|4773815605012739684|United_States -> Austin
1671459012318|1639443296080|21990232565241|200410183417988913|Mauritius -> Moka
1671460520522|1667332839039|57174604645390|4754675306596410105|France -> Lyon
1671460585106|1654684105946|48378511623131|4817162751426174970|Nepal -> Nala
1671460591961|1639736050948|39582418601696|4683462137488621504|Democratic_Republic_of_the_Congo -> Lubumbashi
1671461189715|1669519647994|61572651158092|4745386632364957048|India -> Jorhat
1671461360141|1646344469600|43980465117557|165507286305872756|India -> Meerut
1671461646056|1671445407837|61572651161486|185773484629040845|Cameroon -> Garoua
1671461774563|1639318735550|30786325585189|4811533251891966305|Cambodia -> Ta_Khmau
1671462717274|1615023630113|17592186053150|121034239985582775|Russia -> Irkutsk
1671463459101|1635675077308|4398046512198|4799711302870116506|China -> Anguo
1671464517478|1638397298195|39582418601252|4806185227334454096|India -> Kandivali
1671464638125|1670488281087|61572651158639|86412817850173684|Poland -> Kraków
1671464644516|1658513644200|52776558137589|91197892454253852|Nepal -> Lumbini
1671464766762|1663469043641|57174604650178|36028797018968565|Pakistan -> Taxila
1671465237558|1641457621094|39582418609725|180706935048246084|Nepal -> Lalitpur
1671465479289|1640887427728|39582418603559|4816881276449457609|Vietnam -> Bạc_Liêu
1671466036562|1661721386291|52776558141395|4730186983622584073|Israel -> Jerusalem
1671466550679|1671209466127|61572651161270|122441614869144054|Nepal -> Dharan
1671466768102|1666139792428|57174604650038|204913783045365304|China -> Dongguan
1671467029502|1665521412473|57174604649689|158751886864816211|Colombia -> Armenia
1671467058634|1635059360673|35184372092856|4782541329290759890|India -> Kochi
1671467618041|1671065482696|61572651161680|4766497255618250121|Mexico -> Ixtlán_de_Juárez
1671467971149|1652790511722|48378511624830|4788733778778392677|Canada -> Hamilton
1671468109306|1665001546084|57174604651997|166633186212714188|Japan -> Sapporo
1671468580883|1671082799480|61572651163164|193373309000227716|Burma -> Mayangone
1671468713643|1665001546084|57174604651997|4816881276449472439|Mexico -> Mérida
1671468897247|1670537383181|61572651156231|4770156430315492226|China -> Danyang
1671469163410|1670117572350|61572651162429|4792674428452342696|Japan -> Sapporo
1671469511279|1664047795375|57174604646902|4786763453941423595|Germany -> Othmarschen
1671469544493|1654845049513|48378511630858|166633186212714172|Russia -> Skolkovo
1671469690832|1653427014539|48378511622603|4717520609670599775|Venezuela -> Sucre
1671470882012|1633187886519|4398046518244|180143985094824078|India -> Pondicherry
1671471241566|1645703356110|43980465114930|204632308068655359|Sri_Lanka -> Kelaniya
1671471366229|1661986558199|52776558140811|4664884789025718514|India -> Kashipur
1671471461261|1670210562555|61572651156505|4743416307527980933|Japan -> Fujisawa
1671472431480|1648853121425|43980465114331|4753830881666269802|Cameroon -> Yaoundé
1671472509197|1650393604938|48378511624674|4810970301938534550|United_States -> Ann_Arbor
1671472578344|1633416172289|9674|4792392953475646517|India -> Anantapur_district
1671473228894|1666387134051|57174604650757|195625108813914017|China -> Beihai
1671473499674|1666708462415|57174604645700|4746512532271801356|Bulgaria -> Sofia
1671474246841|1670571263938|61572651159512|4794081803335899144|China -> Ganzhou
1671474462779|1640814799534|4398046517281|4816599801472750826|China -> Ergun
1671474563695|1671231472211|61572651164120|4796052128172872767|China -> Baise
1671475046231|1670771447261|61572651159674|201536083324838125|India -> Tezpur
1671475573959|1645194074494|43980465116546|4758334481293646470|India -> Puttur
1671476233303|1650543079982|48378511631290|4816036851519341664|India -> Midnapore
1671476545551|1670029991908|61572651160308|187180859512590269|Sri_Lanka -> Elpitiya
1671476599038|1671431933688|61572651157670|4814910951612487917|Algeria -> Oran
1671477678378|1615391043432|21990232560513|4644618590702549218|Turkey -> Çankaya
1671477749975|1643004401408|39582418607443|4816599801472755477|India -> Malappuram
1671477961338|1640676314361|30786325581919|4816036851519326717|Vietnam -> Quy_Nhơn
1671477995379|1657338291839|52776558139720|104427216359658347|Ukraine -> Kiev
1671477998731|1658961634034|52776558141345|4734127633296536318|India -> Vellore
1671478348323|1663361246271|57174604652446|144678138029282136|China -> Dunhuang
1671478368542|1670715034424|61572651163964|95982967058339167|United_States -> Chicago
1671478532449|1640450299890|26388279071598|4815473901565910123|China -> Fuyang
1671478718541|1638607896173|4398046511621|4809281452078284015|China -> Changning
1671479489737|1647007405754|43980465114037|4736379433110217772|Brazil -> Bagé
1671479594741|1662729487237|52776558136020|129478489286908252|Moldova -> Bender
1671479659314|1634124174511|13194139535087|182958734861934491|Venezuela -> Anzoátegui
1671480317228|1639251129386|39582418608568|172262685746928607|United_States -> Chicago
1671480433833|1641601830156|39582418603037|199565758487855156|Japan -> Chiba
1671480611189|1671407813704|61572651160035|197595433650886068|United_States -> Atlanta
1671480769542|1633890283136|35184372096231|108649341010320572|Vietnam -> Bắc_Giang
1671480970031|1621070955945|2479|140456013378621041|China -> Chenzhou
1671480988023|1640452384776|30786325587204|4815473901565912363|Vietnam -> Thái_Bình
1671482063136|1630785106264|35184372096541|4750171706969046379|India -> Greater_Noida
1671482101180|1670658946199|61572651161900|4813503576728940748|United_Kingdom -> North_Wales
1671482435158|1669765706733|61572651158572|4712172585113102671|Malaysia -> Terengganu
1671482792310|1634731270174|30786325581384|184929059698909369|China -> Baise
1671483021184|1631988113759|4398046513869|4787889353848263560|Madagascar -> Toliara
1671483296695|1638977764948|39582418608196|193654783976935959|Brazil -> São_Paulo
1671483724530|1643304552239|43980465113793|199847233464574363|Madagascar -> Toliara
1671483740343|1638628847643|4398046516148|4809281452078269537|Russia -> Magnitogorsk
1671483834882|1643808449789|43980465119152|4780571004453793715|Australia -> Perth
1671483986008|1628606045066|26388279074617|165225811329163562|India -> Dum_Dum
1671484230321|1638269136275|17592186049839|196469533744042292|India -> Tezpur
1671485373516|1634522820216|7112|4796052128172868917|Russia -> Belgorod
1671486462784|1666708462415|57174604645700|4746512532271801356|Tanzania -> Mbeya
1671487394849|1669307033469|61572651161885|4790704103615372718|Sri_Lanka -> Matara
1671487398794|1644549013965|43980465111207|4716394709763763583|China -> Chongzuo
1671487757092|1659814151470|52776558140163|4734409108273238954|Italy -> Florence
1671487830257|1671407813704|61572651160035|197595433650886068|France -> Toulouse
1671487833305|1658604200822|52776558135082|4811533251891970101|Vietnam -> Quy_Nhơn
1671487927614|1671406809710|61572651158959|4749327282038903064|Niger -> Dosso
1671488173479|1670753318416|61572651156314|4805903752357751616|Thailand -> Chiang_Mai
1671488342724|1651758187704|48378511623326|4805903752357744998|Portugal -> Porto
1671489119031|1640665379478|39582418603475|4659255289491504757|Germany -> Mannheim
1671489290835|1650726025897|48378511628589|115404740451376710|China -> Yantai
1671489830304|1640741523851|17592186048471|4816318326496050394|Italy -> Venice
1671490101629|1625436569806|26388279076533|4766497255618250656|Brazil -> Feira_de_Santana
1671490130797|1613502168479|13194139541819|4727653708832188682|Pakistan -> Khuzdar
1671490470298|1670327374393|61572651165173|4750171706969034667|Pakistan -> Multan
1671490577953|1668770002074|57174604645024|144678138029278006|China -> Dongfang
1671490756015|1666205827998|57174604652036|4678677062884524115|Pakistan -> Sialkot
1671491123465|1651998522789|48378511631450|4664884789025714698|Malaysia -> Nilai
1671491145319|1635064401186|35184372092248|4797740978033149004|Japan -> Shimonoseki
1671491570582|1670389137401|61572651161208|4770719380268915642|Spain -> Seville
1671492037727|1647484679691|43980465116623|4815755376542626276|Yemen -> Sayyan
1671493473998|1655720976186|48378511625569|146366987889546970|Pakistan -> Swat
1671494776324|1671445407837|61572651161486|185773484629040845|India -> Kalimpong
1671496429756|1640647939938|39582418600260|148337312726523923|China -> Dunhuang
1671497100696|1668091495563|57174604652366|4763682505851147909|Belgium -> Ottignies-Louvain-la-Neuve
1671497462422|1641570716614|39582418609199|4753830881666278203|China -> Beijing
1671497482369|1638931267359|35184372098134|4810407351985113406|China -> Gaozhou
