createTime|dependencyTime|fromId|toId|amount
1670869220057|1650694558773|0237001930390373787|0137641263611512438|6849918.617844656
1670869354156|1658925860937|0205195258022068828|4875428071605273331|3445708.0434735776
1670869646576|1647275904328|4837428949749337990|4820258976169985481|4803516.481879796
1670869662720|1663797966180|0279786126850393345|4779445104546942559|2687013.2366076936
1670870408175|1661010393323|4882183471046329653|4817725701379591778|1883602.8776408941
1670870477474|1667375542515|0201817558301541538|0291326600895530273|1334200.6925366535
1670871207962|1634098201862|4794644753289316285|0155374187144284099|5932103.197016579
1670872656994|1644100763564|4827295850587751433|4688528687069397895|8008036.418301076
1670873719560|1625971864791|4768186105478514755|4735253533203370019|1689450.39290068
1670873736200|1639287419343|4811533251891955583|0052917295621605331|6714158.433455943
1670875004809|1636188026190|4801400152730371623|0092886742314516803|9736399.569094215
1670875326803|1666595739305|4776630354779835223|0288793326105133557|5824392.781828056
1670875877617|1631713796573|4709357835345989208|4787044928918127254|5858428.856491488
1670876093746|1624545621962|4763682505851142310|4706543085578881251|6561245.839096258
1670876432411|1641331802673|0206602632905623327|0052917295621605331|2753102.7884711702
1670876567692|1648400041239|0199284283511144731|0229402106019186603|3531894.4471452264
1670876814931|1650083346258|4812096201845375317|0235031605553398270|9227276.97203157
1670878066609|1655815477614|4865294972443689242|4680084437768077990|8471120.50955066
1670878590653|1630536933032|0171418260816789601|4755519731526534834|141887.41814419758
1670879565453|1669866049022|4911175393647530055|4757771531340219745|218883.8526169212
1670879618697|1648374289984|4740320082784160383|0229402106019186566|1362666.4805748668
1670879930297|1667688588785|0292452500802371768|4763682505851146170|8039319.290542464
1670881872758|1641429424531|4774941504919569271|0206884107882332481|7223445.051359257
1670881908940|1657542833387|4870924471977905158|0192528884070089704|4944152.351231429
1670882031733|1663347361712|0206039682952201804|4889783295417519533|9137960.030773334
1670883493463|1633717751214|0181832834955084867|0160440736725075480|8237848.170609979
1670884269474|1637106104883|4743134832551266553|0192810359046801189|3813037.8555027223
1670884918161|1651738163409|4626041242239634134|4852065648538288715|5202756.153084301
1670885713991|1667608429184|4903857044253050897|4848124998864341518|3306350.544596088
1670886337560|1644620335133|0217298682020627543|4741727457667712846|4344505.779504406
1670886690702|1642418250821|4821666351053540561|0193654783976931806|5317344.429341889
1670887357262|1652607071107|0243194379878007883|0206884107882332481|3551613.8959820988
1670889653059|1651738163409|4782822804267469659|4852065648538288715|7679632.519182606
1670889676021|1641098455979|0192247409093378394|4817444226402879269|8771704.969154816
1670890071014|1636702151711|0191402984163247436|4772689705105886601|7062601.57207207
1670890099991|1631004779039|4784511654127731886|4703728335811773871|8491371.170438943
1670891497888|1641020160142|0205476732998780861|4639552041121743007|4417181.754995522
1670891961111|1658800165592|0154248287237439846|4875146596628563774|2337648.4084500936
1670892258406|1651365353660|4850939748631447470|0164099911422312478|426586.7176732985
1670893510760|1661739434740|4884716745836725794|4834051250028809697|5569429.067507363
1670893623313|1667078006733|0208572957742596946|4901886719416074836|9225710.134849755
1670893676115|1646749339727|4835740099889070343|0054606145481867469|2348032.8661247995
1670894329319|1650080192453|4680365912744791116|4846717623980786040|5670365.230181906
1670894427083|1667043689267|0290200700988688038|0140456013378618647|1391577.977705828
1670894982185|1641407722082|4818570126309722805|4802526052637216768|2891796.6947037997
1670895755971|1639282715717|4774378554966150238|4811533251891953694|9197839.262278138
1670895857821|1658816432134|4761993655990879191|4875146596628562394|3746120.880122363
1670895954038|1637887049914|4783385754220892028|0195343633837195654|8895990.185678415
1670895970727|1641037667606|0199002808534434397|0205476732998780093|6941109.628996994
1670896036906|1646928765018|0194217733930353485|0224617031415105530|2952846.8905930393
1670896258239|1667688588785|0292452500802371768|4865013497466980796|6109251.575284359
1670896646834|1663723396369|4886124120720279072|4891190670301069806|8316142.229651335
1670896657630|1663347361712|4811814726868667855|4889783295417519533|4211993.444684734
1670898118348|1652469630721|0242912904901297518|4686558362232426560|3624259.143750811
1670898141760|1659302668110|4876835446488828197|4760867756084038248|8826837.623919023
1670899321300|1650811709248|4848969423794473477|4814348001659062465|1902767.4717765541
1670900279076|1658719579695|4874865121651853647|4844465824167102434|1723717.6917893027
1670900332567|1665224772049|4895975744905152481|4791830003522211103|3198197.1537975175
1670900675375|1646281418933|4834332725005517175|4826451425657621079|3978472.945684994
1670901484259|1666806549127|0176766285374293522|0289356276058556419|2055337.1139097654
1670901745277|1638144529940|0196188058767328963|4792955903429053355|5761251.897520227
1670901771522|1640620829603|0204350833091938093|4809281452078270119|4406978.455050975
1670901974756|1667550264351|0291889550848951177|4785074604081156399|1074297.0196764655
1670902395323|1642697347295|4822792250960382669|0199002808534435273|4585906.481885509
1670902694104|1642318307431|0146085512912831967|4821384876076826972|5497640.038968383
1670903447626|1640276115707|0203224933185094349|0196188058767329015|6738824.699735807
1670903962862|1642505842976|4821947826030249218|4812659151798799778|8998770.21763869
1670904291495|1629271870868|4778882154593520043|4699506211161115824|6393591.605261663
1670904747833|1639550181591|0197032483697459277|4812377676822086602|3480960.1647331025
1670905197799|1651513355505|0207165582859044044|4851221223608156377|9015393.191298814
1670905263620|1664932071772|4895131319975021101|0269371552712099538|525562.3080193683
1670905750338|1667078006733|4823073725937091899|4901886719416074836|7668546.517983718
1670906943536|1618288560477|4743134832551266553|4706543085578881251|8812471.88568642
1670907904753|1657502537270|0259238453550516059|4811533251891954142|1817450.2124534186
1670908278486|1658325502709|4693595236650190346|0261771728340910239|1021027.5511482614
1670909101460|1663723396369|4799992777846820726|4891190670301069806|8701851.506973278
1670909204273|1658325502709|4751860556829298622|0261771728340910239|4706727.766861136
1670909299414|1662657574553|4816599801472748797|4887531495603831896|3120557.126084388
1670909526704|1660731538581|0269653027688809935|0196188058767329015|4412213.54542046
1670909951233|1648898902972|4771563805199042211|4842776974306838475|3740627.4627036564
1670910147801|1668876880584|0296111675499611812|4718083559624015892|3275510.350929891
1670910442064|1619367731929|4708513410415854970|4746794007248506082|2536516.299992263
1670911122061|1660426339271|4880494621186067723|0160440736725075480|7922644.684331105
1670911422241|1641144684831|0161848111608628443|4817725701379588903|2593472.397478839
1670911973742|1625643078246|0036028797018964424|0155374187144284099|6008867.433342451
1670912273013|1649251622216|0098797716825441649|0232216855786292886|942078.8993585738
1670912690732|1640397670684|4815192426589193640|4644337115725827816|5054781.178033336
1670914300961|1663062807732|0277252852059998154|4835458624912362472|334882.1341377828
1670914361941|1663347361712|0179299560164688897|4889783295417519533|9040144.704397783
1670914763569|1643458773877|4667699538792808461|0213358032346678724|5316085.562487977
1670914880712|1640915793085|0178736610211266647|4816881276449458634|3768747.600206491
1670915136385|1661485210088|0272186302479205284|0097108866965177236|7108270.084854889
1670916101468|1654782182532|0250231254295773857|4796896553103001590|8871646.118363518
1670916374459|1665224772049|4895975744905152481|0164099911422312478|7007585.412870968
1670916978115|1639843390272|4803651952544056581|4813503576728930243|5912564.223284142
1670918141163|1642347793587|4821384876076830747|0150307637563492259|5910332.286299429
1670918170299|1656793048250|0256986653736829571|4823918150867224148|2047550.479231398
1670918293398|1661281411605|0171418260816789601|4883027895976462716|9463255.241790453
1670918542541|1665382774465|0284852676431184445|4791548528545500414|2199185.9639243563
1670918662252|1656254504936|4866702347327242490|4852065648538288715|1392176.903109621
1670918738865|1642219315777|4713861434973356399|4821103401100118978|7398641.778307837
1670918815517|1635744514353|4787607878871548957|4799992777846819298|8549840.132257415
1670918975624|1660608084135|4776911829756545492|0269371552712099538|921740.1739152642
1670919389956|1635490463619|0062205969853057066|0187462334489297035|1048902.5488300107
1670920253159|1642025033171|0208854432719308714|0161285161655206378|5862579.285213064
1670920267458|1642041671062|4819696026216563889|4820540451146699057|6373826.455659421
1670920380133|1633226758027|4791830003522211664|4781133954407204119|9370040.940322971
1670922055740|1627931144717|4774660029942859947|0161285161655206622|6759132.242911856
1670922213542|1632813488575|4761712181014171177|4790422628638656189|1051830.784305421
1670922541676|1665579043064|4897101644811995437|4875146596628563774|2630605.3354160953
1670922602151|1646949750665|4836584524819205124|0201254608348119192|5781411.8644028045
1670923768277|1652556605178|4850939748631447568|4854880398305394851|2692048.8539822227
1670923869722|1645484089353|0220113431787734102|4795207703242738305|2263915.9618701055
1670924087939|1640937752596|4816881276449460109|4738631232923895234|6309682.075069341
1670924531476|1648091696144|0201817558301541538|4840243699516444237|2247557.6907318197
1670924750447|1657934087427|4872331846861456057|0168603511049684963|3325590.9755296097
1670926158838|1648689371327|0230528005926027788|4811533251891954944|5050340.548964478
1670926885076|1638834557825|4659818239444911782|0198439858581013380|3752692.529409101
1670927296987|1638277767019|4760023331153905905|0196469533744038700|6571239.6504003685
1670927987350|1640535434025|4815755376542616140|4793800328359185183|3201881.335741034
1670928500623|1634183217077|4794926228266029078|4772689705105886489|6411393.838202641
1670928651783|1667733293800|0292452500802372517|4808718502124849067|6718792.045924991
1670929378396|1660678777075|4881057571139489419|0211106232532992807|1578438.9682430977
1670929777085|1634801741283|0185210534675613148|0167477611142841399|2657450.746879383
1670930044527|1660073708219|4726809283902049361|0267401227875124800|6105641.687209675
1670930189391|1643449414464|4825044050774066677|0155374187144284099|9332172.938441416
1670930260405|1666555759733|0108930815987024839|0288511851128423465|7732436.433257935
1670930569417|1615872833178|4734127633296523780|4735253533203370019|1611682.0581259427
1670930791569|1664997599490|4895131319975018621|4797740978033134372|293208.34135762363
1670931784176|1659236019019|0264867953084728956|4793237378405762866|4269707.46320829
1670932145667|1666119192319|4751860556829298622|4898790494672257509|3278087.021419568
1670932291478|1662657574553|4719209459530860577|4887531495603831896|4509298.382059614
1670932808376|1645704369502|4832362400168542697|4767904630501803939|2873176.430875448
1670934511368|1620911565789|4673891988280443855|4751860556829298526|5705963.424971818
1670934629762|1658970455650|4859946947886188329|4875709546581983803|2069418.4880636923
1670935318655|1648814220657|4842495499330127493|4703165385858353757|9024596.144799428
1670935550195|1650506927508|4848124998864342604|0174795960537318207|1941882.938638294
1670936051406|1641185391002|4794081803335896610|4817725701379591778|8894976.937256271
1670936169316|1664997599490|4895131319975018621|0134263563890983340|7171119.257166395
1670937082056|1660608084135|4697817361300852112|0269371552712099538|8050757.915747001
1670937440151|1658325502709|0191965934116668321|0261771728340910239|4665553.608378309
1670937440875|1644321345308|4731594358506130511|0216172782113785294|4698311.634122877
1670937898414|1660332691483|0268245652805255618|0265993852991570491|6765199.214931465
1670938679380|1658934837784|4875428071605276620|4812659151798799778|1389038.9481562648
1670939001746|1664664925182|4894286895044889136|4817725701379592498|9256829.131267896
1670940152409|1648320789007|0198439858581014386|4841088124446573668|4790583.924689592
1670940266485|1667550264351|0291889550848951177|0092886742314516803|5535601.64031941
1670944063233|1662899842160|0276689902106575352|4741445982691003566|8091581.329814177
1670944603809|1642785301403|4823073725937090783|0173388585653765852|3101053.683630822
1670945099329|1654671603740|4783667229197600270|4861635797746452923|2414933.6294020396
1670946156663|1634144583079|4790141153661945503|0183240209838638187|3681563.875990851
1670946253849|1658841349107|4875146596628565032|0192528884070088995|9555570.694527924
1670946376712|1668459752928|4906390319043446253|4747638432178639145|3199702.096879169
1670947233182|1661510923372|4883872320906593738|4801118677753661075|7217087.880594906
1670948273521|1657502537270|0259238453550516059|4847843523887631817|7607961.023166038
1670948453714|1643447813255|4637018766331350637|0213358032346678012|8258605.020436304
1670948864196|1645558354252|0171418260816790478|0220394906764443906|9869230.38098588
1670950649060|1639172683922|4811251776915244070|4760867756084038248|7542395.691638135
1670950738830|1641200131461|0206039682952201804|0161285161655206083|5312337.065477442
1670951028560|1646947473745|0119908340078739472|0224898506391815861|3377209.272639704
1670951233346|1646214382871|0163255486492181928|4834051250028809697|2199173.13811521
1670951326372|1658970455650|4722868634228098169|4875709546581983803|7753573.026598076
1670951796625|1644941019709|4829829125378147229|4818007176356302483|1429095.0129003588
1670952053109|1664932071772|4895131319975021101|0192528884070089704|8460090.358399108
1670952489149|1625352477750|4766215780641539384|0138204213564932114|5012126.901240767
1670952582864|1640175882126|0202661983231672842|0199002808534435273|6602802.33429464
1670952717827|1652721704588|0243475854854718456|4800555727800238590|3348744.6000497765
1670953121719|1669136229881|4908642118857133724|0232216855786292903|4593612.699810424
1670953370417|1656906629671|4805340802404321401|4868954147140931097|6950248.633269769
1670953452194|1641519224237|4767060205571670962|4818851601286433815|6060500.445866393
1670953502041|1626596685428|4770156430315489872|0152277962400466213|7746478.0301679345
1670954574689|1647636200188|4814066526682351498|0227150306205499594|7149086.369695325
1670954648824|1639364940941|4754956781573113366|4811814726868668425|9588816.925408801
1670954742653|1640535434025|4815755376542616140|0175077435514029165|1393932.3933672432
1670955004883|1631152246932|4740320082784160383|4785074604081152144|8642409.506537702
1670955520130|1635764168343|4799992777846819597|4772689705105885717|607315.0545290052
1670956267849|1650550149566|4803370477567347216|4848124998864341518|7373245.149130969
1670958192697|1626561356417|4759741856177194851|4770156430315491089|4051947.0362368305
1670959030065|1646344593750|4827858800541176120|4834614199982229820|2240096.7608807976
1670959071502|1652716483993|4855161873282105402|4823918150867222765|924719.7611054858
1670959153480|1640022676748|4810125877008403581|4814066526682351826|5096279.328413342
1670959965030|1666595739305|0168884986026394938|0288793326105133557|4211525.800928654
1670960030503|1642318307431|4811251776915245879|4821384876076826972|6471547.818853448
1670960150904|1655213685731|4863324647606718608|4770719380268908962|7957633.150205953
1670961230631|1640419147930|4815192426589193346|0150307637563492259|3110634.272944254
1670961373806|1669136229881|4908642118857133724|4815192426589194286|5601942.849160774
1670961494526|1633216306639|4704854235718619065|4791830003522208508|4144267.1232571816
1670962005594|1654201658795|0223209656531551104|0248542404435511016|7416881.395536592
1670962300119|1641978156369|4820258976169984954|4745668107341661076|3532869.63874477
1670963002109|1639551524131|4812377676822087375|4721461259344547238|8884975.224193918
1670963655238|1639662262667|4812659151798797955|4734409108273237097|1247104.8847848799
1670964522054|1647636200188|4812377676822089891|0227150306205499594|4878384.20204572
1670964621200|1645642771472|0220676381741155202|4793800328359185183|4868026.225007873
1670965210974|1665579043064|4897101644811995437|0207165582859043560|9096124.01446678
1670965468166|1661485210088|0272186302479205284|4795207703242738305|144511.01917773212
1670965833242|1669599602153|4910330968717395509|4789015253755101579|8530830.111328365
1670966220863|1644742071093|4828140275517884501|4829266175424727849|6030983.523839214
1670966466135|1658816432134|4860791372816321481|4875146596628562394|6331397.525197832
1670966674181|1663239954505|4814629476635771288|4889501820440805601|5981593.867567109
1670967107569|1629717809781|4765652830688117370|0168603511049684963|3676622.838756639
1670967412232|1640931064497|4816881276449459013|4800274252823529130|5517314.334914635
1670967429863|1666119192319|0202099033278252174|4898790494672257509|4484275.942979359
1670968046723|1650341199023|4667981013769519493|4847562048910918273|6226046.389294354
1670968111410|1640574735875|4815755376542617466|0195906583790617924|8388035.153876291
1670969982400|1638258958679|0196469533744038368|4793237378405762866|8515505.291925397
1670971789604|1645960209699|4833206825098675668|4700632111067959358|7009745.746969298
1670972161855|1651026111759|0205476732998779483|4849813848724606008|3471841.121058613
1670972293068|1665924607094|0208010007789176473|4898227544718839437|7228335.492130735
1670972368742|1665924607094|4780008054500362803|4898227544718839437|2434564.138489188
1670972550643|1654671603740|4817162751426168846|4861635797746452923|9291021.994074395
1670972880907|1643926431369|4826732900634331983|0079094468455695014|1269524.002491702
1670973083209|1617806645366|4681773287628343923|0130041439240324778|5063619.270155464
1670974028485|1655261787637|4737786807993764002|4863606122583428446|6091853.377782114
1670974328184|1658925860937|4730468458599285452|4875428071605273331|3674850.3377157906
1670975483531|1644211176352|4827577325564462936|4803651952544058235|4262747.173530466
1670976917918|1647523962391|0226587356252080016|4792955903429052124|9081879.908408038
1670977346646|1645496425893|0220113431787733556|4809281452078270119|9671249.475410596
1670977817524|1625091265032|4765371355711407323|0136233888727958881|9824138.517456492
1670978665126|1647110256585|0225461456345236962|4757771531340220371|9439053.953651171
1670978905166|1660894037382|4881901996069620012|4755519731526534834|2187243.6258718707
1670978908712|1641055201112|0205758207975490289|0197595433650882161|9420829.26040684
1670979318233|1635940740411|4794081803335897380|4800555727800238590|5590846.72471408
1670979598222|1642615641041|4822510775983672362|4799148352916686498|1816631.266738634
1670980252385|1641232639881|4818007176356302876|4699224736184402158|8702142.568325669
1670980339414|1620521942110|0088101667710437455|4750453181945745384|3477127.2139125154
1670981312758|1639839974228|4813222101752219589|4741727457667712846|6434333.826720105
1670982289086|1654155254563|4784511654127731886|4859946947886187308|4902509.197183251
1670982335940|1660426339271|4880494621186067723|4781133954407204119|2138589.6579769836
1670983052397|1653803260998|4858821047979343928|4748201382132057990|3895641.9632843877
1670983149486|1651026111759|4781415429383917454|4849813848724606008|6438897.699369862
1670983472991|1647326725837|4837710424726047747|0142707813192302736|7865169.031511452
1670983996161|1668987780831|0296674625453032060|4861072847793031139|639183.7473452532
1670984700961|1669136229881|4908642118857133724|0117093590311634786|2367409.15336114
1670984909700|1645791673350|4832643875145255253|4811251776915243170|1969567.9629478625
1670986217790|1641429424531|4777193304733256996|0206884107882332481|45549.51585151068
1670988080013|1655016482977|4862761697653295519|4746794007248506082|697139.5911095501
1670988940128|1646721754833|4835740099889070803|4792955903429053355|7025003.8459470365
1670989126294|1667138833905|4902168194392787902|0178173660257846333|749725.0881339534
1670989197733|1666119192319|0252764529086169406|4898790494672257509|6815587.901445429
1670989508007|1668876880584|0296111675499611812|0222928181554839572|9872952.463692553
1670989641259|1650402134433|0236157505460241092|4817162751426171158|9737708.035578439
1670990885303|1666595739305|4817444226402881023|0288793326105133557|4304304.593355374
1670991774100|1635496295483|0123567514775979148|4799148352916686498|5886433.647834392
1670991965828|1637889234588|0195343633837196808|4631952216750556504|1523248.9927063175
1670992034725|1648620166702|0061924494876345554|0230246530949318306|6835137.547413068
1670993258518|1638953547851|4762275130967590148|0198721333557723912|7363529.303912683
1670993480035|1624658511208|4763963980827853826|4699787686137824730|591745.3853890109
1670993912595|1659886121967|4787044928918129119|0266838277921702306|6954572.435160634
1670994389210|1667733293800|0292452500802372517|0139611588448487402|5605080.778280943
1670996903352|1657307409312|4768467580455223705|0258394028620383706|7838525.101577559
1670997808280|1644742071093|4815192426589196282|4829266175424727849|9019382.331030868
1670999417510|1642025033171|0208854432719308714|4791548528545500414|7927543.345416947
1670999512627|1642168313366|4700913586044667237|0209135907696018882|2931498.743873411
1671000256840|1625878073609|4743134832551266372|4767904630501804405|9602461.520248255
1671001379168|1640727300429|4816318326496038700|4794926228266028813|1260751.2415163969
1671001446793|1626592265590|0158470411888100848|0060235645016081752|5938357.094128585
1671002330530|1660731538581|0269653027688809935|4787326403894840482|987895.9307695368
1671002849533|1629456521678|4771845280175752003|4779445104546942559|8389919.796687225
1671003262842|1646949750665|4836584524819205124|4738631232923895234|6768739.8131458685
1671004057103|1652520859945|0225461456345236827|4854598923328686848|49875.60415698922
1671004516493|1666555759733|4816036851519325758|0288511851128423465|4884588.598599797
1671004518048|1650341199023|4818570126309720220|4847562048910918273|4460265.578401844
1671004834132|1648135083485|4840243699516444147|0224898506391815861|7233486.039404768
1671004908875|1660426339271|4880494621186067723|4814066526682352857|6930774.587971401
1671005089387|1655261787637|0158751886864810848|4863606122583428446|4634263.800136202
1671005297661|1643465920554|0213358032346679025|4765652830688120546|9387430.99919735
1671005387141|1656837400043|4868672672164219979|0238690780250638158|1109190.1670902271
1671005969077|1666730406176|4825607000727489990|0289074801081844615|4205251.768686523
1671006234605|1641200815508|0162129586585339524|4817725701379592498|2894351.961518271
1671006621032|1643596887133|4825607000727489990|4763682505851146170|6896823.202181812
1671006708114|1640098392913|4814066526682351870|0164099911422312478|738995.4541908272
1671007042311|1662657574553|0210824757556282928|4887531495603831896|1697085.2783473134
1671007631264|1638332874707|0196751008720750491|4750453181945745384|7051821.167797396
1671007740910|1651136123364|4850095323701314092|4799148352916686498|9856661.462283978
1671008233349|1646494038253|4676706738047551045|4834895674958941739|5618375.547255809
1671008529412|1667043689267|0290200700988688038|4738631232923895234|6993437.62582971
1671009053069|1658925860937|4791830003522209667|4875428071605273331|7804986.366127543
1671009254915|1638912131342|0173951535607185951|0198721333557724548|4188452.254582048
1671009562852|1652556605178|4818851601286431380|4854880398305394851|3058523.97615027
1671009714843|1635548378786|0187743809466008566|0159877786771653965|1487667.400719227
1671009806361|1667043689267|0290200700988688038|4781133954407204119|530790.2415789856
1671010043662|1661010393323|4882183471046329653|0224617031415105530|2098289.0724647376
1671010952926|1656541007602|4867828247234089218|4817725701379588903|2574337.93587466
1671011140178|1644163466098|4827295850587750486|4706543085578880826|2402013.339256648
1671011530026|1640654088883|0169729410956527388|4816036851519324974|2702477.3442317685
1671011642661|1636170371388|4751860556829298622|4801400152730371261|8760158.117136702
1671011760676|1666119192319|0210824757556281933|4898790494672257509|6277196.056327187
1671011868793|1666730406176|4820258976169986198|0289074801081844615|1165928.5870296499
1671012332331|1643866871821|4809844402031689743|4826451425657621079|5206888.198929494
1671013440349|1641281691190|4818007176356301233|4763682505851146170|190483.53458967493
1671014094404|1630195961070|0170292360909948320|0144396663052568102|1911770.318520629
1671014478015|1665896984554|0286541526291448900|4799148352916689173|2774162.0221724226
1671014916201|1650306693586|4847562048910918139|4779163629570228714|8739770.695643844
1671015025951|1654602989438|4768186105478516451|0249668304342353213|9533920.788480518
1671016007434|1654977158888|4862761697653294155|0223772606484971973|9143515.220499702
1671016062112|1658338911003|4745386632364953091|4873457746768300739|211136.18305266145
1671016446204|1669866049022|4911175393647530055|0195343633837195654|2143445.135553582
1671016498621|1639551524131|4812377676822087375|4750453181945745384|6117549.186250692
1671016824446|1615221717438|4733283208366391496|4705698660648748754|3987253.6424933015
1671016954951|1669599602153|4910330968717395509|4734972058226657494|6596327.243724942
1671017269604|1647608059032|4838554849656177598|4764526930781275930|5282553.227248206
1671018873515|1639392064345|0200128708441277548|4699506211161115824|9938960.01794849
1671019015639|1645545617084|4831799450215122608|4764526930781275930|3196614.9010834666
1671019823873|1652110634732|4853191548445134766|4788733778778390783|5316029.591480619
1671019935631|1648259284465|4704854235718619065|4840806649469865070|7942953.2859324
1671020707969|1664093636171|4892316570207915776|0206884107882332481|7421592.299658005
1671020720166|1627137253627|4767904630501805777|0160440736725075480|4612672.010726996
1671021025297|1658841349107|4875146596628565032|4788170828824969287|1061047.6409476143
1671021043091|1662657574553|4831517975238411612|4887531495603831896|2110999.0408180524
1671021397807|1630786183452|0172262685746922607|4693032286696770089|4863580.468742883
1671021432087|1663267664480|4889501820440807311|4748201382132058403|9152376.914237818
1671021956641|1632535951242|4708231935439145937|0177892185281135716|1470760.4013082332
1671022185780|1640603078515|0054043195528446429|4815755376542617346|6843063.135861812
1671022271123|1657542833387|4870924471977905158|4817725701379591778|3681490.0330491606
1671022344048|1626940582659|4771282330222332113|4724838959065073865|9462870.13725394
1671023059723|1641591644741|4819133076263145325|4720616834414415712|113057.15014323537
1671023294479|1632502489524|0076279718688589773|0177892185281136410|2444820.5577237546
1671023305961|1651660904216|4729905508645866096|4851784173561581676|2298016.9323583744
1671023437412|1646890340909|4836303049842494659|4822510775983670605|9968942.670892272
1671023598089|1637417899544|0177047760351004470|4805340802404319622|5720495.623598291
1671023660994|1666555759733|4814066526682351870|0288511851128423465|8206554.172675505
1671023931205|1649251622216|4764808405757988859|0232216855786292886|3662721.171494492
1671024108730|1655261787637|4803651952544056581|4863606122583428446|1539487.1539844347
1671024143799|1653038402693|4856287773188949168|4816599801472746925|9720907.064210495
1671024220611|1645558354252|4741445982691003695|0220394906764443906|1703571.1776196393
1671024547281|1648400041239|4810970301938532863|0229402106019186603|4215466.085173937
1671024678875|1668987780831|0296674625453032060|0207165582859043560|3035708.2622420006
1671024751155|1640094637799|0170573835886659257|4814066526682351808|8091179.552634864
1671024759765|1648334592187|0229402106019186355|0156781562027836845|634719.0038866868
1671024795194|1647053001060|4836865999795914035|4834614199982229820|5035901.216065619
1671025186885|1628122710660|4775222979896281543|0146366987889543252|2381853.4041922614
1671025472514|1646136357568|0222083756624707999|4816881276449458634|517344.0478182656
1671025472851|1662170308490|4886124120720279072|4768186105478513068|5642778.16168987
1671025554153|1651660904216|0179299560164687912|4851784173561581676|4613827.089519154
1671026273895|1648329499097|0195343633837196808|0229402106019185752|5501062.798051816
1671027321427|1642318307431|0106679016173339324|4821384876076826972|2714201.7034205734
1671027853608|1642047705405|4678958537861236870|4820540451146698893|1257413.5295752664
1671027942856|1627398668043|4667699538792808461|0161285161655206378|5018348.50205735
1671028037702|1615358696210|4720616834414415528|4733564683343103245|5014414.71616344
1671029000138|1644342152563|4805903752357741496|4828140275517885323|6882053.3818642795
1671029038239|1633112255803|4758897431247064137|4791548528545500414|4491553.497587476
1671029084585|1637996313419|4791267053568787617|0195625108813905988|941771.2428576308
1671029119768|1659258804879|4876553971512115346|4843339924260260358|5109198.909476993
1671029518470|1639022166382|4810688826961822319|4755519731526534834|6462275.296731314
1671029800183|1652556605178|4731031408552706699|4854880398305394851|8699644.25029513
1671030193537|1669802770995|0299207900243428639|0209417382672728679|6511391.512657114
1671030230975|1648198902705|4828140275517882532|4840525174493151914|6329930.915447501
1671030732875|1643900314206|4816881276449459345|0214765407230231656|7297713.987631435
1671031213787|1639486351878|4812096201845375065|4762838080921011833|4020170.657540415
1671031942091|1646856539763|4818007176356299345|4836303049842494381|5614875.290899982
1671032283677|1639212412584|4811251776915244191|4803651952544058235|6346828.89871234
1671033970988|1649230427748|0122723089845846885|0232216855786292903|9141990.103886517
1671034228910|1649419367173|4844465824167101942|0199565758487855267|1838853.9457792407
1671034256825|1657934087427|4872331846861456057|4724838959065073865|4938170.015001123
1671034365453|1663723396369|0225179981368526230|4891190670301069806|5711935.415416353
1671034496017|1646161473563|0222365231601419927|4814910951612483280|6117445.056153358
1671034589117|1663239954505|4760023331153907805|4889501820440805601|1347183.261191328
1671035340548|1637417899544|0103301316452810984|4805340802404319622|2610790.145397621
1671035369362|1642460319080|0210261807602860306|0079094468455695014|7178615.161660963
1671036231567|1632597229258|4763401030874434725|4789859678685237448|6052962.90732539
1671036252765|1656578520019|0135389463797826396|0256142228806697216|4438196.342995313
1671036900194|1654155254563|4658410864561360845|4859946947886187308|5010005.432654374
1671037017834|1669458490142|4909768018763976927|4814066526682353657|3629714.025548062
1671037442074|1646386840819|4816318326496038892|4834614199982230410|4380775.796550947
1671038238483|1650509312869|4792111478498918717|4848124998864340986|9610562.555578183
1671038359864|1651026111759|4828984700448018368|4849813848724606008|3246996.1731817587
1671038384010|1637938760137|0195343633837195809|0160440736725075480|8638015.709089322
1671038532602|1638704913628|4639270566145033456|4809562927054980558|7275904.688043885
1671039395154|1637646214091|0194499208907064621|0177892185281136410|681707.9754110212
1671040176300|1644306126038|0080220368362538805|4827858800541172542|5619527.886932265
1671040543098|1652295178486|0242349954947875624|0168603511049684963|351039.7589067482
1671041213456|1660509529219|4880494621186065545|4834051250028809697|9476226.672302227
1671041272655|1621579914058|0142144863238881814|4708231935439145307|8444222.421544485
1671041273589|1639655579654|4812659151798799458|4751860556829298526|9685722.710038727
1671041417308|1650509312869|0166914661189420757|4848124998864340986|1101927.0246281498
1671042331466|1646344593750|4812096201845375317|4834614199982229820|496224.7368867567
1671042452062|1641501774811|4814066526682353044|0207165582859043560|1129046.0246979916
1671043020302|1669802770995|0299207900243428639|0165507286305867103|3534433.7764381897
1671043136224|1641198077100|4702039485951509867|4817725701379588171|9769492.082075477
1671043431434|1663239954505|4782259854314046646|4889501820440805601|1314295.8727605825
1671044639184|1666595739305|0158470411888100848|0288793326105133557|8943082.594063904
1671044725595|1646862547756|4826732900634330820|4836303049842493676|9480844.355646057
1671045007174|1651738163409|4815755376542615302|4852065648538288715|8525767.459435122
1671045074336|1623688732059|0075435293758457864|4760867756084038248|4541034.21049919
1671045968332|1612854313365|0113715890591106423|0107804916080181742|4695725.451204183
1671046331248|1631518430619|4786200503987994977|4779163629570228714|7736141.925939416
